Genotype,Envir,Management,Row,Position,Color_over,R,P,Color_over_spats_residuals,Color_over_spats_geno_pred_values,Color_over_spats_adj_pheno
12_F052,ESP_2019_1,1,1,13,3,1,13,0.383325342355736,2.85655780182988,3.23988314418562
12_F052,ESP_2019_1,1,8,68,3,8,68,-0.0180369115091295,2.85655780182988,2.83852089032075
12_F054,ESP_2019_1,1,7,125,2,7,125,-0.924874781451043,2.94735589084056,2.02248110938952
12_F054,ESP_2019_1,1,2,7,4,2,7,1.32111376578339,2.94735589084056,4.26846965662395
12_I002,ESP_2019_1,1,8,115,3,8,115,0.185312175884479,2.73815709882221,2.92346927470668
12_I002,ESP_2019_1,1,7,60,3,7,60,0.139616734942286,2.73815709882221,2.87777383376449
12_I003,ESP_2019_1,1,5,20,3,5,20,0.575248077589817,2.37575744146804,2.95100551905786
12_I003,ESP_2019_1,1,5,100,2,5,100,-0.373851171680435,2.37575744146804,2.00190626978761
12_I005,ESP_2019_1,1,4,48,3,4,48,0.112337511007433,2.76085894398795,2.87319645499538
12_I005,ESP_2019_1,1,4,81,3,4,81,0.220329830007496,2.76085894398795,2.98118877399544
12_I010,ESP_2019_1,1,8,107,4,8,107,0.534584637079704,3.35321360508723,3.88779824216693
12_I037,ESP_2019_1,1,4,78,1,4,78,-0.160777697476602,1.1337015277278,0.972923830251203
12_I037,ESP_2019_1,1,3,29,1,3,29,-0.0612078533305343,1.1337015277278,1.07249367439727
12_I049,ESP_2019_1,1,7,2,4,7,2,0.307819587797963,3.62579931792553,3.9336189057235
12_I049,ESP_2019_1,1,5,87,4,5,87,0.319681968311396,3.62579931792553,3.94548128623693
12_I056,ESP_2019_1,1,1,1,3,1,1,0.69714793917976,2.49583504573107,3.19298298491083
12_I056,ESP_2019_1,1,1,96,2,1,96,-0.45481990406186,2.49583504573107,2.04101514166921
12_I059,ESP_2019_1,1,4,86,4,4,86,0.558397633604818,3.42307260063296,3.98147023423777
12_I062,ESP_2019_1,1,5,13,3,5,13,0.978476167270012,2.01084477527873,2.98932094254874
12_I062,ESP_2019_1,1,3,105,1,3,105,-0.901467881380938,2.01084477527873,1.10937689389779
12_I064,ESP_2019_1,1,6,9,2,6,9,-0.389624811803823,2.37892549623847,1.98930068443464
12_I064,ESP_2019_1,1,7,118,3,7,118,0.592101619831037,2.37892549623847,2.9710271160695
12_J001,ESP_2019_1,1,6,2,3,6,2,0.581215965440997,2.41776110101913,2.99897706646013
12_J001,ESP_2019_1,1,4,98,2,4,98,-0.365501175469319,2.41776110101913,2.05225992554981
12_J004,ESP_2019_1,1,2,113,0,2,113,-1.36685045344642,1.47343446737424,0.106584013927814
12_J004,ESP_2019_1,1,9,1,3,9,1,1.26067045134594,1.47343446737424,2.73410491872017
12_J011,ESP_2019_1,1,6,4,3,6,4,0.187023539391238,2.8150721958585,3.00209573524974
12_J011,ESP_2019_1,1,4,80,3,4,80,0.16412359750859,2.8150721958585,2.97919579336709
12_J013,ESP_2019_1,1,8,21,3,8,21,0.0912016706139407,2.80641624422322,2.89761791483716
12_J013,ESP_2019_1,1,4,122,3,4,122,0.256994892138599,2.80641624422322,3.06341113636182
12_J015,ESP_2019_1,1,9,117,1,9,117,-0.220013713190538,1.13948620901013,0.919472495819597
12_J019,ESP_2019_1,1,6,77,1,6,77,-0.225017202322738,1.1248077234768,0.899790521154063
12_J027,ESP_2019_1,1,5,18,2,5,18,0.0455501323638765,1.91855756544877,1.96410769781265
12_J028,ESP_2019_1,1,6,25,4,6,25,1.55787581548785,2.30019833417956,3.85807414966741
12_J028,ESP_2019_1,1,9,104,1,9,104,-1.38223491630668,2.30019833417956,0.917963417872878
12_J029,ESP_2019_1,1,3,116,3,3,116,0.648416129037798,2.43324389955155,3.08166002858935
12_J029,ESP_2019_1,1,6,3,2,6,3,-0.427423681911572,2.43324389955155,2.00582021763998
12_J031,ESP_2019_1,1,5,113,0,5,113,-0.161435897725919,0.202671604173274,0.0412357064473553
12_J031,ESP_2019_1,1,9,13,0,9,13,-0.377911964995262,0.202671604173274,-0.175240360821988
12_K001,ESP_2019_1,1,1,56,0,1,56,-0.0499748114853464,0.278131213026791,0.228156401541444
12_K001,ESP_2019_1,1,7,90,0,7,90,-0.463650960768052,0.278131213026791,-0.185519747741261
12_K010,ESP_2019_1,1,2,53,0,2,53,-0.447553650443682,0.471963688428744,0.0244100379850623
12_K016,ESP_2019_1,1,2,17,0,2,17,-0.166719110979007,0.394142283766971,0.227423172787964
12_K016,ESP_2019_1,1,2,116,0,2,116,-0.307361700703026,0.394142283766971,0.0867805830639452
12_K018,ESP_2019_1,1,6,113,1,6,113,0.345349866613871,0.640451762361212,0.985801628975083
12_K018,ESP_2019_1,1,7,24,0,7,24,-0.735470599682562,0.640451762361212,-0.0950188373213497
12_K023,ESP_2019_1,1,8,113,0,8,113,-0.682875261205298,0.614907003554676,-0.0679682576506214
12_K023,ESP_2019_1,1,5,42,1,5,42,0.28404702743547,0.614907003554676,0.898954030990147
12_K024,ESP_2019_1,1,5,126,0,5,126,-1.59430283267696,1.67102922702465,0.0767263943476866
12_K024,ESP_2019_1,1,1,25,3,1,25,1.55547741087326,1.67102922702465,3.22650663789791
12_K044,ESP_2019_1,1,4,88,0,4,88,-0.206768978824533,0.219304278441766,0.0125352996172329
12_K044,ESP_2019_1,1,7,41,0,7,41,-0.326909265954609,0.219304278441766,-0.107604987512843
12_K045,ESP_2019_1,1,3,94,0,3,94,-0.281617806148591,0.373947571819754,0.0923297656711631
12_K045,ESP_2019_1,1,4,2,0,4,2,-0.199346823453645,0.373947571819754,0.174600748366109
12_K049,ESP_2019_1,1,9,103,1,9,103,0.289229048736474,0.605735124121919,0.894964172858393
12_K049,ESP_2019_1,1,5,54,0,5,54,-0.691183722148825,0.605735124121919,-0.0854485980269066
12_L001,ESP_2019_1,1,4,26,0,4,26,-0.684342819312518,0.693934313400653,0.00959149408813531
12_L001,ESP_2019_1,1,3,80,1,3,80,0.312452806455409,0.693934313400653,1.00638711985606
12_L012,ESP_2019_1,1,4,55,1,4,55,0.224075428148018,0.644219438329893,0.868294866477911
12_L012,ESP_2019_1,1,4,89,0,4,89,-0.612911864841573,0.644219438329893,0.0313075734883197
12_L013,ESP_2019_1,1,3,99,0,3,99,-0.196954821276535,0.265142470470177,0.0681876491936421
12_L013,ESP_2019_1,1,6,14,0,6,14,-0.321098453533265,0.265142470470177,-0.0559559830630886
12_L018,ESP_2019_1,1,8,129,1,8,129,0.341671814382054,0.647573427745003,0.989245242127057
12_L018,ESP_2019_1,1,6,52,0,6,52,-0.729364968987692,0.647573427745003,-0.0817915412426886
12_L021,ESP_2019_1,1,6,56,0,6,56,-0.330007415535829,0.232050318085261,-0.0979570974505678
12_L021,ESP_2019_1,1,2,88,0,2,88,-0.199326057387258,0.232050318085261,0.0327242606980034
12_N021,ESP_2019_1,1,3,114,0,3,114,-0.428140598443458,0.528914787035016,0.100774188591558
12_N034,ESP_2019_1,1,6,24,0,6,24,-0.47717036976063,0.38507860193158,-0.0920917678290501
12_N039,ESP_2019_1,1,3,56,0,3,56,-0.367387874120074,0.246053539345943,-0.121334334774131
12_N039,ESP_2019_1,1,2,107,0,2,107,-0.157172288556904,0.246053539345943,0.0888812507890391
12_N041,ESP_2019_1,1,2,52,0,2,52,-0.230422379421818,0.260374063215229,0.0299516837934106
12_N041,ESP_2019_1,1,3,75,0,3,75,-0.289256313338893,0.260374063215229,-0.0288822501236637
12_N046,ESP_2019_1,1,7,74,1,7,74,-1.09824494002521,1.9665898155977,0.868344875572486
12_N046,ESP_2019_1,1,2,33,3,2,33,1.16016793599748,1.9665898155977,3.12675775159518
12_N052,ESP_2019_1,1,5,63,3,5,63,0.284334816218597,2.6190682360903,2.9034030523089
12_N057,ESP_2019_1,1,8,8,1,8,8,0.240296393470057,0.642934875339248,0.883231268809306
12_N057,ESP_2019_1,1,5,107,0,5,107,-0.629570702105425,0.642934875339248,0.013364173233823
12_N062,ESP_2019_1,1,2,109,3,2,109,0.254550909757357,2.82838912510362,3.08294003486098
12_N062,ESP_2019_1,1,6,15,3,6,15,0.101135599450384,2.82838912510362,2.92952472455401
12_N063,ESP_2019_1,1,1,9,1,1,9,-1.24996460118389,2.51036649994654,1.26040189876265
12_N063,ESP_2019_1,1,2,86,4,2,86,1.49724600653041,2.51036649994654,4.00761250647695
12_O010,ESP_2019_1,1,4,19,3,4,19,-0.197811426682471,3.25846514224462,3.06065371556215
12_O010,ESP_2019_1,1,5,89,4,5,89,0.700098937260344,3.25846514224462,3.95856407950497
12_O011,ESP_2019_1,1,8,14,3,8,14,0.167133221073229,2.74228247927387,2.9094157003471
12_O011,ESP_2019_1,1,6,102,3,6,102,0.159201917678701,2.74228247927387,2.90148439695257
12_O014,ESP_2019_1,1,1,64,2,1,64,0.157881458743841,2.0343287018658,2.19221016060964
12_O014,ESP_2019_1,1,4,74,2,4,74,-0.0728681527733062,2.0343287018658,1.96146054909249
12_O017,ESP_2019_1,1,2,46,2,2,46,-0.308494655608122,2.35005304733095,2.04155839172282
12_O017,ESP_2019_1,1,9,68,3,9,68,0.501129645553997,2.35005304733095,2.85118269288494
12_O026,ESP_2019_1,1,2,19,4,2,19,0.435579755138328,3.78497532270515,4.22055507784347
12_O026,ESP_2019_1,1,1,86,4,1,86,0.246180491911098,3.78497532270515,4.03115581461624
12_O056,ESP_2019_1,1,7,95,4,7,95,0.63835896926304,3.17911508098241,3.81747405024545
12_O056,ESP_2019_1,1,2,58,3,2,58,-0.163119696615642,3.17911508098241,3.01599538436677
12_O061,ESP_2019_1,1,3,51,3,3,51,0.591125587409164,2.27474530101922,2.86587088842838
12_O061,ESP_2019_1,1,8,70,2,8,70,-0.424160922197091,2.27474530101922,1.85058437882213
12_O063,ESP_2019_1,1,9,113,2,9,113,0.0381075803125599,1.89672372315793,1.93483130347049
12_O072,ESP_2019_1,1,1,105,2,1,105,-0.0157139699059452,2.06952273046677,2.05380876056082
12_O072,ESP_2019_1,1,4,1,2,4,1,0.112723945370979,2.06952273046677,2.18224667583775
12_O074,ESP_2019_1,1,3,85,3,3,85,-0.188709272226455,3.20722328829789,3.01851401607143
12_O074,ESP_2019_1,1,5,25,4,5,25,0.673529854165549,3.20722328829789,3.88075314246344
12_P001,ESP_2019_1,1,2,100,0,2,100,-0.432233070565239,0.51690890648886,0.0846758359236216
12_P002,ESP_2019_1,1,2,30,0,2,30,-0.420112149376889,0.552467446062575,0.132355296685687
12_P003,ESP_2019_1,1,4,56,0,4,56,-0.488412727132374,0.352097461035358,-0.136315266097015
12_P018,ESP_2019_1,1,8,67,0,8,67,-0.309688467104451,0.148781786974155,-0.160906680130296
12_P018,ESP_2019_1,1,6,44,0,6,44,-0.248028941581099,0.148781786974155,-0.0992471546069442
12_P025,ESP_2019_1,1,5,34,0,5,34,-0.328150406543304,0.227717983322474,-0.10043242322083
12_P025,ESP_2019_1,1,5,111,0,5,111,-0.202659839297082,0.227717983322474,0.0250581440253914
12_P027,ESP_2019_1,1,6,34,0,6,34,-0.25602859235614,0.151113395537817,-0.104915196818323
12_P027,ESP_2019_1,1,8,94,0,8,94,-0.300894035554355,0.151113395537817,-0.149780640016538
12_P029,ESP_2019_1,1,9,12,2,9,12,-0.521182669396348,2.34252865889061,1.82134598949427
12_P029,ESP_2019_1,1,4,123,3,4,123,0.711252803744401,2.34252865889061,3.05378146263501
12_P034,ESP_2019_1,1,7,88,2,7,88,0.408045432382704,1.40819390728626,1.81623933966896
12_P034,ESP_2019_1,1,7,63,1,7,63,-0.53646413428893,1.40819390728626,0.87172977299733
12_P055,ESP_2019_1,1,7,43,2,7,43,-0.00304061002574407,1.89232369969433,1.88928308966859
12_P055,ESP_2019_1,1,9,114,2,9,114,0.0396483442178364,1.89232369969433,1.93197204391217
12_P056,ESP_2019_1,1,3,16,2,3,16,0.116784870546603,2.07402960606227,2.19081447660887
12_P056,ESP_2019_1,1,4,103,2,4,103,-0.0182386260290834,2.07402960606227,2.05579098003318
1218,ESP_2019_1,1,4,4,0,4,4,-0.407705127140797,0.588865305954445,0.181160178813648
1236,ESP_2019_1,1,2,104,1,2,104,-0.176521350942078,1.26707757439683,1.09055622345475
13_10,ESP_2019_1,1,7,19,1,7,19,-0.199635602802773,1.1105024878905,0.910866885087724
13_10,ESP_2019_1,1,3,122,1,3,122,-0.0302578580840365,1.1105024878905,1.08024462980646
13_109,ESP_2019_1,1,1,35,2,1,35,0.253979829435902,2.0208482378776,2.2748280673135
13_109,ESP_2019_1,1,8,83,2,8,83,-0.173561640237391,2.0208482378776,1.84728659764021
13_139,ESP_2019_1,1,2,68,4,2,68,0.361563551250048,3.63981203843843,4.00137558968848
13_139,ESP_2019_1,1,6,47,4,6,47,0.270714553137374,3.63981203843843,3.9105265915758
13_32,ESP_2019_1,1,2,89,3,2,89,0.259966917120153,2.78896509450263,3.04893201162278
13_32,ESP_2019_1,1,5,57,3,5,57,0.0822810320800493,2.78896509450263,2.87124612658268
13_35,ESP_2019_1,1,1,32,0,1,32,-0.97490874261607,1.26199000780408,0.287081265188013
13_35,ESP_2019_1,1,2,97,2,2,97,0.796653181145371,1.26199000780408,2.05864318894945
13_38,ESP_2019_1,1,2,20,2,2,20,0.655927895674784,1.56036306295432,2.21629095862911
13_38,ESP_2019_1,1,8,81,1,8,81,-0.732476347417138,1.56036306295432,0.827886715537186
130,ESP_2019_1,1,1,75,2,1,75,-0.288246878974809,2.40433146780733,2.11608458883252
130,ESP_2019_1,1,6,49,3,6,49,0.499383878978167,2.40433146780733,2.9037153467855
131,ESP_2019_1,1,9,42,0,9,42,-0.48774793765052,0.354047720651052,-0.133700216999468
133,ESP_2019_1,1,6,112,2,6,112,0.0454595661897761,1.91829187599862,1.9637514421884
135,ESP_2019_1,1,8,2,0,8,2,-0.250198769210039,0.105652326616779,-0.144546442593259
135,ESP_2019_1,1,5,116,0,5,116,-0.0768911211021655,0.105652326616779,0.0287612055146136
135,ESP_2019_1,1,6,23,0,6,23,-0.177252551798999,0.105652326616779,-0.0716002251822198
135,ESP_2019_1,1,6,124,0,6,124,-0.0680766049474341,0.105652326616779,0.037575721669345
1377,ESP_2019_1,1,6,93,2,6,93,0.0140185182960868,1.87931091527503,1.89332943357112
1377,ESP_2019_1,1,6,30,2,6,30,0.0181535181345629,1.87931091527503,1.89746443340959
140,ESP_2019_1,1,6,74,0,6,74,-0.274198226859769,0.174592340890607,-0.0996058859691624
140,ESP_2019_1,1,7,54,0,7,54,-0.274721078934056,0.174592340890607,-0.100128738043449
141,ESP_2019_1,1,3,60,2,3,60,0.0290321156148867,1.86004976327783,1.88908187889272
141,ESP_2019_1,1,6,85,2,6,85,-0.00342567237657843,1.86004976327783,1.85662409090126
1446,ESP_2019_1,1,5,10,0,5,10,-0.258828407523329,0.268766677432533,0.00993826990920354
1446,ESP_2019_1,1,3,86,0,3,86,-0.257989475521582,0.268766677432533,0.0107772019109506
1448,ESP_2019_1,1,5,74,0,5,74,-0.285374139035055,0.223788240109411,-0.0615858989256435
1448,ESP_2019_1,1,3,35,0,3,35,-0.2467756474149,0.223788240109411,-0.0229874073054886
1478,ESP_2019_1,1,1,47,1,1,47,-0.395647546307965,1.66058341198579,1.26493586567783
1478,ESP_2019_1,1,1,129,2,1,129,0.353261435500937,1.66058341198579,2.01384484748673
1481,ESP_2019_1,1,8,53,1,8,53,0.215644574829095,0.655941767356765,0.87158634218586
1481,ESP_2019_1,1,5,124,0,5,124,-0.600485194259572,0.655941767356765,0.0554565730971929
149,ESP_2019_1,1,7,28,3,7,28,1.42631555878334,1.47770374341967,2.90401930220301
149,ESP_2019_1,1,5,77,0,5,77,-1.53104028293658,1.47770374341967,-0.0533365395169096
15,ESP_2019_1,1,1,51,1,1,51,-0.77449193343604,2.01077610445279,1.23628417101675
15,ESP_2019_1,1,9,75,3,9,75,0.851476811342696,2.01077610445279,2.86225291579549
152,ESP_2019_1,1,8,13,0,8,13,-0.480918770733252,0.374082105687442,-0.106836665045809
163,ESP_2019_1,1,5,92,2,5,92,-0.359158066812295,2.31995597571675,1.96079790890445
163,ESP_2019_1,1,8,56,3,8,56,0.541533798717501,2.31995597571675,2.86148977443425
167,ESP_2019_1,1,2,57,3,2,57,0.304292927248772,2.67761834708065,2.98191127432942
17,ESP_2019_1,1,2,1,1,2,1,-0.134760834753404,1.3895883097146,1.2548274749612
170,ESP_2019_1,1,7,38,2,7,38,0.00994470240208001,1.86063647195267,1.87058117435475
170,ESP_2019_1,1,6,80,2,6,80,0.01586173357196,1.86063647195267,1.87649820552463
173,ESP_2019_1,1,3,8,0,3,8,-0.546448753736487,0.784156694803766,0.237707941067279
173,ESP_2019_1,1,4,85,1,4,85,0.205313051588502,0.784156694803766,0.989469746392267
1870,ESP_2019_1,1,9,116,1,9,116,-0.220668410373224,1.13756555666717,0.916897146293947
1872,ESP_2019_1,1,2,119,2,2,119,-0.0126642279930738,2.07260411269391,2.05993988470083
1872,ESP_2019_1,1,4,3,2,4,3,0.110724561306717,2.07260411269391,2.18332867400062
1887,ESP_2019_1,1,5,65,3,5,65,0.274799213750762,2.59109411659536,2.86589333034613
1889,ESP_2019_1,1,5,30,0,5,30,-0.164553125441105,0.0734675297351286,-0.0910855957059769
1889,ESP_2019_1,1,3,84,0,3,84,-0.0348777054041747,0.0734675297351286,0.038589824330954
1889,ESP_2019_1,1,9,63,0,9,63,-0.209687939137834,0.0734675297351286,-0.136220409402706
1889,ESP_2019_1,1,6,31,0,6,31,-0.174271182830998,0.0734675297351286,-0.100803653095869
1893,ESP_2019_1,1,1,6,2,1,6,0.107184528323177,2.09937130672835,2.20655583505153
1900,ESP_2019_1,1,2,64,2,2,64,-0.804260504205852,2.82240680967502,2.01814630546917
1900,ESP_2019_1,1,9,107,3,9,107,0.0935917134809259,2.82240680967502,2.91599852315595
1900,ESP_2019_1,1,6,91,4,6,91,1.06431609430996,2.82240680967502,3.88672290398498
1901,ESP_2019_1,1,8,80,0,8,80,-0.299670428861751,0.132645606433552,-0.167024822428199
1901,ESP_2019_1,1,9,31,0,9,31,-0.263547356806608,0.132645606433552,-0.130901750373055
192,ESP_2019_1,1,5,114,0,5,114,-0.443560622138136,0.483677835630546,0.0401172134924099
1935,ESP_2019_1,1,1,71,1,1,71,-0.156991968448242,1.32436994594733,1.16737797749908
1951,ESP_2019_1,1,6,40,4,6,40,0.720841101998853,3.17333141007631,3.89417251207517
1951,ESP_2019_1,1,4,72,3,4,72,-0.247573322558785,3.17333141007631,2.92575808751753
1952,ESP_2019_1,1,3,42,0,3,42,-0.238212530883059,0.152423291750024,-0.0857892391330354
1952,ESP_2019_1,1,7,79,0,7,79,-0.318263589692112,0.152423291750024,-0.165840297942088
1962,ESP_2019_1,1,6,89,2,6,89,0.0647595401641528,1.81592133780798,1.88068087797214
1962,ESP_2019_1,1,9,5,2,9,5,-0.0541952548349878,1.81592133780798,1.761726082973
197,ESP_2019_1,1,2,16,3,2,16,-0.0531643955370162,3.28848150914334,3.23531711360632
197,ESP_2019_1,1,7,103,4,7,103,0.565683654153518,3.28848150914334,3.85416516329686
1985,ESP_2019_1,1,5,70,0,5,70,-0.475384678353174,0.390317195400817,-0.085067482952357
1989,ESP_2019_1,1,8,16,0,8,16,-0.676458587929477,0.573436759472264,-0.103021828457213
1989,ESP_2019_1,1,8,76,1,8,76,0.263494296655306,0.573436759472264,0.83693105612757
1991,ESP_2019_1,1,6,53,2,6,53,0.0295925807020587,1.88413602597822,1.91372860668028
1991,ESP_2019_1,1,5,73,2,5,73,0.00422420231434728,1.88413602597822,1.88836022829256
1997,ESP_2019_1,1,3,43,2,3,43,0.0320990285787584,1.87909673579558,1.91119576437434
2,ESP_2019_1,1,8,105,0,8,105,-0.482413874189019,0.369695995541811,-0.112717878647207
200,ESP_2019_1,1,4,118,2,4,118,0.123536270945826,1.9445211115432,2.06805738248903
200,ESP_2019_1,1,9,46,2,9,46,-0.0691358848945516,1.9445211115432,1.87538522664865
2003,ESP_2019_1,1,7,105,0,7,105,-0.279609870455965,0.168249188068365,-0.1113606823876
2003,ESP_2019_1,1,3,45,0,3,45,-0.27147164043306,0.168249188068365,-0.103222452364695
2010,ESP_2019_1,1,9,92,1,9,92,-0.229976917134278,1.11025765647612,0.880280739341839
2013,ESP_2019_1,1,1,55,1,1,55,-0.0036543728800702,1.24245987802539,1.23880550514532
2013,ESP_2019_1,1,3,89,1,3,89,-0.181258468858144,1.24245987802539,1.06120140916725
202,ESP_2019_1,1,3,119,2,3,119,0.385621185635795,1.66697724031584,2.05259842595164
202,ESP_2019_1,1,9,3,3,9,3,1.09658458527467,1.66697724031584,2.76356182559052
202,ESP_2019_1,1,9,33,0,9,33,-1.78063943459105,1.66697724031584,-0.113662194275208
202,ESP_2019_1,1,5,79,2,5,79,0.258227031845679,1.66697724031584,1.92520427216152
2024,ESP_2019_1,1,8,97,0,8,97,-0.495069927648477,0.332567565219391,-0.162502362429086
2026,ESP_2019_1,1,4,126,0,4,126,-0.728735933822935,0.811526393875131,0.0827904600521959
2026,ESP_2019_1,1,1,60,1,1,60,0.3969298039625,0.811526393875131,1.20845619783763
203,ESP_2019_1,1,5,66,4,5,66,0.533499299970155,3.35002960595375,3.8835289059239
204,ESP_2019_1,1,3,53,4,3,53,1.15918753267214,2.72672827712423,3.88591580979636
204,ESP_2019_1,1,9,71,2,9,71,-0.838154390590034,2.72672827712423,1.88857388653419
2046,ESP_2019_1,1,1,68,0,1,68,-0.112386285198017,0.260923121021409,0.148536835823392
2046,ESP_2019_1,1,7,36,0,7,36,-0.407105248965169,0.260923121021409,-0.14618212794376
2050,ESP_2019_1,1,4,70,1,4,70,0.159464870534846,0.761957276448507,0.921422146983353
2050,ESP_2019_1,1,2,2,0,2,2,-0.50816773948825,0.761957276448507,0.253789536960257
2055,ESP_2019_1,1,7,33,3,7,33,0.579338556084932,2.32686092176764,2.90619947785257
2055,ESP_2019_1,1,5,80,2,5,80,-0.394609119334247,2.32686092176764,1.9322518024334
2061,ESP_2019_1,1,5,31,1,5,31,-0.540091994992624,1.44883289229503,0.908740897302403
2061,ESP_2019_1,1,4,66,2,4,66,0.425525997397966,1.44883289229503,1.87435888969299
2071,ESP_2019_1,1,3,46,0,3,46,-0.478769785045891,0.380386477394841,-0.0983833076510501
216,ESP_2019_1,1,7,9,2,7,9,-0.411621459521581,2.37103144029323,1.95940998077165
216,ESP_2019_1,1,4,82,3,4,82,0.611407402538147,2.37103144029323,2.98243884283138
236,ESP_2019_1,1,8,62,3,8,62,-0.362779895390128,3.21230742652442,2.84952753113429
236,ESP_2019_1,1,3,120,4,3,120,0.849333519222761,3.21230742652442,4.06164094574718
238,ESP_2019_1,1,9,11,1,9,11,-0.612174123269382,1.42662925054469,0.814455127275303
238,ESP_2019_1,1,6,101,2,6,101,0.49003951923091,1.42662925054469,1.9166687697756
241,ESP_2019_1,1,3,15,0,3,15,-0.093766208751827,0.296162636875211,0.202396428123384
241,ESP_2019_1,1,6,84,0,6,84,-0.41371315057234,0.296162636875211,-0.117550513697128
2410,ESP_2019_1,1,6,42,0,6,42,-0.343088087243986,0.246538171052095,-0.0965499161918908
2410,ESP_2019_1,1,4,124,0,4,124,-0.1813068779084,0.246538171052095,0.0652312931436947
2422,ESP_2019_1,1,7,120,4,7,120,0.647093869436287,3.31425423437613,3.96134810381242
2422,ESP_2019_1,1,1,62,3,1,62,-0.12578940267849,3.31425423437613,3.18846483169764
2443,ESP_2019_1,1,4,61,2,4,61,0.0250807598560519,1.85850759226125,1.8835883521173
249,ESP_2019_1,1,2,87,3,2,87,-0.304270235076061,3.34139730481879,3.03712706974273
249,ESP_2019_1,1,1,94,3,1,94,-0.284379795218142,3.34139730481879,3.05701750960065
249,ESP_2019_1,1,9,56,5,9,56,1.5232622127108,3.34139730481879,4.86465951752958
249,ESP_2019_1,1,5,29,3,5,29,-0.404055394793273,3.34139730481879,2.93734191002551
25,ESP_2019_1,1,7,102,0,7,102,-0.192899595017283,0.0396442589043127,-0.15325533611297
25,ESP_2019_1,1,2,103,0,2,103,0.0277448096151635,0.0396442589043127,0.0673890685194762
25,ESP_2019_1,1,6,33,0,6,33,-0.122937056132691,0.0396442589043127,-0.0832927972283783
25,ESP_2019_1,1,9,26,0,9,26,-0.159002688442295,0.0396442589043127,-0.119358429537983
25,ESP_2019_1,1,9,96,0,9,96,-0.147824838976922,0.0396442589043127,-0.108180580072609
26,ESP_2019_1,1,2,108,2,2,108,0.104878732688977,1.9655586657462,2.07043739843517
26,ESP_2019_1,1,6,16,2,6,16,-0.0433072271387838,1.9655586657462,1.92225143860741
261,ESP_2019_1,1,3,67,2,3,67,0.0213852055253059,1.88678727282865,1.90817247835396
261,ESP_2019_1,1,5,56,2,5,56,0.0133353141043071,1.88678727282865,1.90012258693296
262,ESP_2019_1,1,4,99,3,4,99,0.233364700194259,2.80490341896117,3.03826811915543
