Genotype,Envir,Management,Row,Position,Fruit_weight,R,P,Fruit_weight_spats_residuals,Fruit_weight_spats_geno_pred_values,Fruit_weight_spats_adj_pheno
1887,BEL_2019_1,1,20,39,4.2875,20,39,-0.532027094379496,4.63259752505086,4.10057043067137
1889,BEL_2019_1,1,18,80,2.85,18,80,-0.548786677310584,4.21984197947499,3.67105530216441
1889,BEL_2019_1,1,17,9,2.04,17,9,-1.14523723209335,4.21984197947499,3.07460474738164
1893,BEL_2019_1,1,19,101,0.48,19,101,-2.20808772901514,3.78706254176268,1.57897481274754
1900,BEL_2019_1,1,22,22,2.26,22,22,-4.59600024729728,5.93081009724828,1.334809849951
1900,BEL_2019_1,1,22,113,11.22,22,113,4.93429749091497,5.93081009724828,10.8651075881633
1901,BEL_2019_1,1,17,108,3.193,17,108,0.368138333069834,4.76406876525307,5.1322070983229
1901,BEL_2019_1,1,20,4,3.706,20,4,-1.4157190988007,4.76406876525307,3.34834966645237
1910,BEL_2019_1,1,23,22,1.026666667,23,22,-2.79998353131883,3.28875800693079,0.488774475611955
192,BEL_2019_1,1,17,43,7.686,17,43,0.803664428158282,6.32259286968218,7.12625729784046
1935,BEL_2019_1,1,17,72,1.68,17,72,-2.56967122987639,5.26606888691805,2.69639765704166
1935,BEL_2019_1,1,20,38,7.585,20,38,2.11837595624863,5.26606888691805,7.38444484316667
1951,BEL_2019_1,1,20,41,3.52,20,41,-1.70071811648086,5.05250936048465,3.35179124400379
1951,BEL_2019_1,1,18,72,5.436,18,72,0.995752690562506,5.05250936048465,6.04826205104715
1952,BEL_2019_1,1,18,25,10.324,18,25,2.56346429574813,7.50339580617341,10.0668601019215
1952,BEL_2019_1,1,25,97,7.134,25,97,-0.357219211379652,7.50339580617341,7.14617659479376
1962,BEL_2019_1,1,18,6,8.97,18,6,1.12073727467749,8.30393397729519,9.42467125197268
1962,BEL_2019_1,1,23,115,10.127,23,115,2.03640259380269,8.30393397729519,10.3403365710979
197,BEL_2019_1,1,21,114,4.815,21,114,-0.742101868219701,5.48375857129342,4.74165670307372
197,BEL_2019_1,1,26,15,6.664,26,15,0.549382628683361,5.48375857129342,6.03314119997678
1985,BEL_2019_1,1,23,71,3.096,23,71,-1.68675794373746,4.22595904201783,2.53920109828038
1988,BEL_2019_1,1,25,12,2.333333333,25,12,-2.05797844435394,3.91343636799345,1.85545792363951
1997,BEL_2019_1,1,23,13,2.09,23,13,-2.13322581806592,3.85008719841169,1.71686138034577
2,BEL_2019_1,1,25,115,7.224,25,115,1.01908144344806,6.50394789058461,7.52302933403266
200,BEL_2019_1,1,18,11,5.13,18,11,0.00333830583424799,5.45739397668671,5.46073228252095
200,BEL_2019_1,1,22,76,5.882,22,76,-0.227373922779077,5.45739397668671,5.23002005390763
2003,BEL_2019_1,1,19,17,1.801666667,19,17,-1.92282026358009,4.02722317664643,2.10440291306633
2013,BEL_2019_1,1,26,58,3.124444444,26,58,-1.17252293025571,3.13371549018998,1.96119255993427
2013,BEL_2019_1,1,25,71,2.08,25,71,-1.81162311298657,3.13371549018998,1.32209237720341
202,BEL_2019_1,1,22,26,6.195,22,26,1.18941398190933,4.10119114272571,5.29060512463503
202,BEL_2019_1,1,24,2,3.844,24,2,-0.576588721646127,4.10119114272571,3.52460242107958
202,BEL_2019_1,1,18,76,0.92,18,76,-2.44778493746107,4.10119114272571,1.65340620526464
2024,BEL_2019_1,1,17,12,2.006,17,12,-0.512129560008913,3.38224687929881,2.87011731928989
2024,BEL_2019_1,1,25,63,2.34,25,63,-2.17680607339062,3.38224687929881,1.20544080590819
2026,BEL_2019_1,1,19,77,4.26,19,77,0.257660431519484,4.74141065152603,4.99907108304551
2026,BEL_2019_1,1,24,7,3.815,24,7,-1.33215494469936,4.74141065152603,3.40925570682667
204,BEL_2019_1,1,25,49,4.697777778,25,49,-0.878840650948437,3.82121506362862,2.94237441268018
204,BEL_2019_1,1,22,79,3.2,22,79,-1.28868004943761,3.82121506362862,2.53253501419101
2046,BEL_2019_1,1,26,6,10.29,26,6,2.4677921380117,7.72358672895929,10.191378866971
2050,BEL_2019_1,1,17,61,1.5,17,61,-1.46583976152943,3.31448287216097,1.84864311063154
2050,BEL_2019_1,1,24,49,3.816,24,49,-1.30358727535631,3.31448287216097,2.01089559680466
2055,BEL_2019_1,1,20,36,6.292,20,36,0.0326014202750926,6.04379187664005,6.07639329691514
2055,BEL_2019_1,1,18,82,5.626,18,82,0.439897774728319,6.04379187664005,6.48368965136837
206,BEL_2019_1,1,17,57,5.412,17,57,-0.227857293966189,5.71812710531154,5.49026981134535
206,BEL_2019_1,1,22,116,6.283,22,116,0.313525549988547,5.71812710531154,6.03165265530009
2061,BEL_2019_1,1,19,95,4.862,19,95,0.0162692756513447,5.87216462815231,5.88843390380366
2061,BEL_2019_1,1,19,57,5.88,19,57,0.252367741025515,5.87216462815231,6.12453236917783
2071,BEL_2019_1,1,26,5,1.24,26,5,-1.60638802669661,2.80602919907038,1.19964117237377
2071,BEL_2019_1,1,24,82,1.76,24,82,-1.76699015598743,2.80602919907038,1.03903904308296
216,BEL_2019_1,1,18,84,2.326153846,18,84,-1.32027056877122,4.53449699784305,3.21422642907183
236,BEL_2019_1,1,26,107,1.848,26,107,-1.11921668088914,3.26864409688977,2.14942741600063
236,BEL_2019_1,1,19,26,1.46,19,26,-1.70465854333834,3.26864409688977,1.56398555355144
238,BEL_2019_1,1,18,111,0.7,18,111,-2.05251490342574,3.91803600733902,1.86552110391328
241,BEL_2019_1,1,23,68,6.721,23,68,0.0974537626390237,6.0217555753696,6.11920933800862
241,BEL_2019_1,1,23,15,6.765,23,15,0.348870285825363,6.0217555753696,6.37062586119496
2410,BEL_2019_1,1,21,16,9.971,21,16,2.87869973847211,6.17360762388365,9.05230736235576
2410,BEL_2019_1,1,26,63,4.8,26,63,-2.25200287819493,6.17360762388365,3.92160474568872
2422,BEL_2019_1,1,23,105,5.67,23,105,-0.0524684700535216,5.58801843224319,5.53554996218967
2422,BEL_2019_1,1,18,21,5.635,18,21,-0.0164088821804214,5.58801843224319,5.57160955006277
2443,BEL_2019_1,1,25,39,4.508,25,39,-0.956607420953985,3.60378212319018,2.64717470223619
2443,BEL_2019_1,1,21,117,2.16,21,117,-1.46918434808986,3.60378212319018,2.13459777510032
249,BEL_2019_1,1,25,21,4.402,25,21,-2.12830069233428,5.52220928263564,3.39390859030136
249,BEL_2019_1,1,24,75,5.792,24,75,-0.629685043218673,5.52220928263564,4.89252423941696
249,BEL_2019_1,1,24,87,7.896,24,87,1.76378536877853,5.52220928263564,7.28599465141417
249,BEL_2019_1,1,22,3,7.452,22,3,0.847153628787203,5.52220928263564,6.36936291142284
25,BEL_2019_1,1,26,66,1.305,26,66,-1.9180938235394,2.50881603222047,0.590722208681063
25,BEL_2019_1,1,24,65,1.92,24,65,-1.80831992986687,2.50881603222047,0.700496102353598
26,BEL_2019_1,1,26,105,2.312,26,105,-1.43224547991744,4.02288340663512,2.59063792671767
26,BEL_2019_1,1,21,25,4.29,21,25,-0.495729646749598,4.02288340663512,3.52715375988552
261,BEL_2019_1,1,21,75,5.52,21,75,-0.087786243068666,5.24834572424857,5.16055948117991
261,BEL_2019_1,1,20,54,4.884,20,54,-0.38456094731747,5.24834572424857,4.8637847769311
262,BEL_2019_1,1,25,96,4.009333333,25,96,-0.111333911669321,4.11477273185569,4.00343882018637
262,BEL_2019_1,1,22,18,3.36,22,18,-1.70749329023937,4.11477273185569,2.40727944161631
2625,BEL_2019_1,1,25,79,11.174,25,79,3.51280743372508,7.22316209830163,10.7359695320267
2625,BEL_2019_1,1,22,20,6.525,22,20,-1.63942938900589,7.22316209830163,5.58373270929574
2651,BEL_2019_1,1,22,8,2.847058824,22,8,-1.90389823178258,3.7090168350812,1.80511860329861
2651,BEL_2019_1,1,17,93,1.68,17,93,-0.396893703081646,3.7090168350812,3.31212313199955
2652,BEL_2019_1,1,26,37,2.473333333,26,37,-2.74104117087353,3.49610586772946,0.755064696855927
2652,BEL_2019_1,1,18,79,2.88,18,79,0.18734945478931,3.49610586772946,3.68345532251877
267,BEL_2019_1,1,22,2,13.92,22,2,3.90015664703483,8.92946406007149,12.8296207071063
2670,BEL_2019_1,1,24,70,8.32,24,70,1.805909201737,5.46366115920263,7.26957036093964
2670,BEL_2019_1,1,19,5,3.052,19,5,-2.02250053759637,5.46366115920263,3.44116062160626
2671,BEL_2019_1,1,23,87,5.3,23,87,0.533101027723355,4.33053635580774,4.8636373835311
2671,BEL_2019_1,1,23,36,3.212,23,36,-2.09564000751075,4.33053635580774,2.23489634829699
2720,BEL_2019_1,1,25,81,2.145,25,81,-1.08901105003438,2.86387225679069,1.77486120675631
2720,BEL_2019_1,1,23,6,1,23,6,-2.21566002552166,2.86387225679069,0.648212231269032
2722,BEL_2019_1,1,17,3,2.415,17,3,-0.902180174954116,4.67009909939512,3.76791892444101
2722,BEL_2019_1,1,23,111,4.351764706,23,111,-0.257019584539201,4.67009909939512,4.41307951485592
2732,BEL_2019_1,1,20,11,2.117,20,11,-2.39793020868289,4.19792867131841,1.79999846263553
2732,BEL_2019_1,1,21,88,5.239,21,88,0.677877246348828,4.19792867131841,4.87580591766724
2762,BEL_2019_1,1,20,53,6.426,20,53,-1.34705286537592,7.74417773310708,6.39712486773116
2762,BEL_2019_1,1,25,68,12.48,25,68,3.83930339794026,7.74417773310708,11.5834811310473
2779,BEL_2019_1,1,24,91,7.22,24,91,1.20499153603187,5.48769638729143,6.6926879233233
2779,BEL_2019_1,1,18,15,3.9,18,15,-1.39303336126322,5.48769638729143,4.09466302602821
2784,BEL_2019_1,1,22,7,8.648,22,7,1.03005100944801,6.56635133893627,7.59640234838428
2784,BEL_2019_1,1,17,105,4.76,17,105,0.0631544616713784,6.56635133893627,6.62950580060765
2785,BEL_2019_1,1,25,103,1.632,25,103,-1.82732376346574,3.57888459361094,1.7515608301452
2785,BEL_2019_1,1,19,53,2.828,19,53,-0.628041774660201,3.57888459361094,2.95084281895074
2794,BEL_2019_1,1,22,1,5.46,22,1,-0.261412084418474,4.62829280901553,4.36688072459706
2794,BEL_2019_1,1,26,109,3.36,26,109,-0.947445998561524,4.62829280901553,3.68084681045401
2796,BEL_2019_1,1,24,79,6.588235294,24,79,1.11553365810156,4.67876908557252,5.79430274367408
2796,BEL_2019_1,1,19,49,2.4,19,49,-2.26443503966386,4.67876908557252,2.41433404590866
2802,BEL_2019_1,1,21,15,4.070769231,21,15,-0.289799271189821,3.43376136362055,3.14396209243073
2802,BEL_2019_1,1,20,111,0.5,20,111,-2.33794645744962,3.43376136362055,1.09581490617093
2809,BEL_2019_1,1,26,33,5.52,26,33,-0.103316095070431,4.00846684062461,3.90515074555418
2809,BEL_2019_1,1,17,71,1.2,17,71,-1.84178330863761,4.00846684062461,2.16668353198701
2810,BEL_2019_1,1,26,22,5.16,26,22,-0.824355715729778,4.92614791622941,4.10179220049963
2810,BEL_2019_1,1,25,111,4.653,25,111,-0.030704287298799,4.92614791622941,4.89544362893061
2817,BEL_2019_1,1,22,61,7.946,22,61,0.886568341767466,6.39238791797612,7.27895625974359
2820,BEL_2019_1,1,18,89,4.86,18,89,0.904104927231875,4.89875264785785,5.80285757508973
2820,BEL_2019_1,1,20,7,3.45,20,7,-1.79170556197993,4.89875264785785,3.10704708587792
2823,BEL_2019_1,1,23,75,2.55,23,75,-1.65402401607158,3.68895457689684,2.03493056082526
2823,BEL_2019_1,1,23,14,3.4,23,14,-0.670598258623004,3.68895457689684,3.01835631827384
2827,BEL_2019_1,1,23,62,2.4,23,62,-1.13413808635907,2.81410934357386,1.67997125721479
2827,BEL_2019_1,1,26,7,0.74,26,7,-2.2296423437875,2.81410934357386,0.584466999786352
2830,BEL_2019_1,1,19,40,7.12,19,40,0.739325198299035,6.26842703528755,7.00775223358658
2831,BEL_2019_1,1,18,52,14.25,18,52,4.00036831316075,9.84863365960448,13.8490019727652
2831,BEL_2019_1,1,22,77,11.495,22,77,0.991595832178874,9.84863365960448,10.8402294917834
2836,BEL_2019_1,1,21,32,5.04,21,32,-0.667923300169964,5.08369434130119,4.41577104113122
2847,BEL_2019_1,1,23,52,5.474,23,52,-2.21687944928361,6.71495622825371,4.4980767789701
2847,BEL_2019_1,1,17,60,9.92,17,60,3.48660069347029,6.71495622825371,10.201556921724
2848,BEL_2019_1,1,22,87,4.75,22,87,-1.61716025927631,5.66308020687774,4.04591994760142
2848,BEL_2019_1,1,20,16,7.598,20,16,1.63744274046563,5.66308020687774,7.30052294734337
2849,BEL_2019_1,1,21,73,1.18,21,73,-3.7342881630366,4.56197288108336,0.827684718046758
2849,BEL_2019_1,1,24,50,8.791,24,50,2.44665398189129,4.56197288108336,7.00862686297465
2855,BEL_2019_1,1,20,76,4.34,20,76,-0.213935447461199,4.67054387140866,4.45660842394746
2855,BEL_2019_1,1,21,23,4.522,21,23,-0.944736003198068,4.67054387140866,3.72580786821059
2856,BEL_2019_1,1,23,12,7.285714286,23,12,1.53208297745092,5.39068876151758,6.9227717389685
2856,BEL_2019_1,1,19,65,3.08,19,65,-1.83535234422241,5.39068876151758,3.55533641729517
286,BEL_2019_1,1,19,81,4.797,19,81,-0.0986737397026891,5.70333185058846,5.60465811088577
286,BEL_2019_1,1,20,57,5.865,20,57,0.166767904878061,5.70333185058846,5.87009975546652
2862,BEL_2019_1,1,24,81,8.798,24,81,2.48645263033406,5.56669022513821,8.05314285547227
2862,BEL_2019_1,1,26,3,2.914285714,26,3,-2.58066404110784,5.56669022513821,2.98602618403037
2865,BEL_2019_1,1,17,7,5.428,17,7,1.40612336924211,5.16687908209525,6.57300245133736
2865,BEL_2019_1,1,18,67,2.781,18,67,-1.97523821905683,5.16687908209525,3.19164086303842
2872,BEL_2019_1,1,23,60,7.176,23,60,-0.445974280244493,6.85483733296008,6.40886305271559
2872,BEL_2019_1,1,25,28,10.176,25,28,1.88184901674333,6.85483733296008,8.73668634970341
29,BEL_2019_1,1,18,53,1.343333333,18,53,-2.52464021508967,3.52056371087164,0.995923495781966
290,BEL_2019_1,1,24,22,4.32,24,22,-1.63466287935971,4.94722986945089,3.31256699009118
290,BEL_2019_1,1,19,94,4.74,19,94,0.804644429726519,4.94722986945089,5.75187429917741
2902,BEL_2019_1,1,22,56,6.474,22,56,-0.302676119721602,6.06122481891468,5.75854869919308
2902,BEL_2019_1,1,26,91,6.766,26,91,0.795882502063049,6.06122481891468,6.85710732097773
2908,BEL_2019_1,1,23,86,1.08,23,86,-2.03183457906869,2.6701179098871,0.638283330818415
2908,BEL_2019_1,1,26,29,2.611111111,26,29,-1.50298167196528,2.6701179098871,1.16713623792183
2936,BEL_2019_1,1,17,87,4.455,17,87,1.15536858484367,4.82010155944335,5.97547014428702
2936,BEL_2019_1,1,18,36,3.373333333,18,36,-2.13639250961832,4.82010155944335,2.68370904982503
2971,BEL_2019_1,1,22,110,4.514,22,110,0.251995998066159,3.81781280768379,4.06980880574995
2971,BEL_2019_1,1,22,42,2.244,22,42,-2.42355796412679,3.81781280768379,1.394254843557
2974,BEL_2019_1,1,18,9,2.333333333,18,9,-0.860508214749647,3.57801796117149,2.71750974642184
2974,BEL_2019_1,1,25,107,1.8,25,107,-1.59588672621571,3.57801796117149,1.98213123495578
2975,BEL_2019_1,1,22,63,3.35,22,63,-1.60027359402515,4.29876838360447,2.69849478957932
2979,BEL_2019_1,1,25,22,1.5,25,22,-1.8797286499694,2.31011548018804,0.430386830218646
2979,BEL_2019_1,1,25,100,0.16,25,100,-2.08270547740977,2.31011548018804,0.227410002778275
2990,BEL_2019_1,1,22,14,0.373333333,22,14,-4.0703760595771,3.45612344062532,-0.614252618951785
2990,BEL_2019_1,1,18,74,4.248,18,74,1.46919244021963,3.45612344062532,4.92531588084495
2992,BEL_2019_1,1,24,43,10.731,24,43,1.73977326647613,7.11068306632572,8.85045633280185
2997,BEL_2019_1,1,20,79,5.7,20,79,0.111126238829337,5.7395596416313,5.85068588046064
30,BEL_2019_1,1,17,78,4.625,17,78,0.358512162651076,5.53961714845569,5.89812931110677
30,BEL_2019_1,1,23,45,6.127058824,23,45,-0.484881499599912,5.53961714845569,5.05473564885578
301,BEL_2019_1,1,24,16,6.5,24,16,0.114264747615367,5.6765265016565,5.79079124927186
301,BEL_2019_1,1,22,112,5.985,22,112,-0.0780104963943646,5.6765265016565,5.59851600526213
3010,BEL_2019_1,1,26,39,3.475,26,39,-1.37159001521094,3.10327633393215,1.73168631872121
3010,BEL_2019_1,1,18,65,1.14,18,65,-1.64871224888682,3.10327633393215,1.45456408504533
3013,BEL_2019_1,1,19,79,0.18,19,79,-2.94516015083023,3.89842511694308,0.953264966112854
3013,BEL_2019_1,1,18,27,5.12,18,27,0.869351050997645,3.89842511694308,4.76777616794073
3026,BEL_2019_1,1,17,97,2.788,17,97,-0.199412054091102,4.69251795951569,4.49310590542459
3026,BEL_2019_1,1,21,24,4.539,21,24,-0.933158148032687,4.69251795951569,3.759359811483
3042,BEL_2019_1,1,20,90,1.5,20,90,-1.29041090170691,3.10311266771641,1.8127017660095
3042,BEL_2019_1,1,17,11,0.45,17,11,-1.73008576829988,3.10311266771641,1.37302689941653
3062,BEL_2019_1,1,21,18,1.636363636,21,18,-2.65570363848873,3.41022419169249,0.754520553203756
308,BEL_2019_1,1,19,24,4.8,19,24,-0.375952276044926,5.3294985602106,4.95354628416567
3148,BEL_2019_1,1,25,29,0.38,25,29,-3.6701153421672,2.55621247178816,-1.11390287037905
3160,BEL_2019_1,1,24,26,5.328,24,26,-0.845658912448592,4.93406249519777,4.08840358274918
3170,BEL_2019_1,1,25,11,2.288,25,11,-2.05391819500311,3.91685460589308,1.86293641088997
3172,BEL_2019_1,1,24,111,3.307272727,24,111,-1.20490724414024,4.48623499954138,3.28132775540114
3172,BEL_2019_1,1,19,55,4.13,19,55,-0.172689863341256,4.48623499954138,4.31354513620012
3190,BEL_2019_1,1,26,55,10.08,26,55,1.86404227148,6.89272169420102,8.75676396568102
3190,BEL_2019_1,1,17,85,5.035555556,17,85,-0.383167755079422,6.89272169420102,6.5095539391216
32,BEL_2019_1,1,20,34,4.08,20,34,-2.06657719424308,5.91571532720377,3.84913813296069
32,BEL_2019_1,1,20,106,4.65,20,106,-0.712884184028688,5.91571532720377,5.20283114317508
32,BEL_2019_1,1,25,75,7.544,25,75,1.04013023951853,5.91571532720377,6.9558455667223
32,BEL_2019_1,1,23,39,9.01,23,39,2.0596985214093,5.91571532720377,7.97541384861307
324,BEL_2019_1,1,20,71,4.732,20,71,0.188114229341578,4.62007866912971,4.80819289847129
324,BEL_2019_1,1,18,43,3.923636364,18,43,-1.40672922717606,4.62007866912971,3.21334944195365
327,BEL_2019_1,1,26,46,9.696,26,46,1.28416920906462,6.72711966376,8.01128887282463
33,BEL_2019_1,1,25,4,2.464,25,4,-1.77747988533649,4.14958216160813,2.37210227627165
330,BEL_2019_1,1,21,43,1.8,21,43,-2.7861215239593,4.152031251457,1.36590972749771
330,BEL_2019_1,1,23,113,5.029,23,113,1.0115507151005,4.152031251457,5.1635819665575
333,BEL_2019_1,1,21,40,0.68,21,40,-2.86112838919172,3.06428781001765,0.203159420825928
333,BEL_2019_1,1,26,106,2.568,26,106,-0.205485200671512,3.06428781001765,2.85880260934614
334,BEL_2019_1,1,21,64,3.36,21,64,-0.85111675861453,3.89091226079741,3.03979550218288
334,BEL_2019_1,1,20,1,3.328235294,20,1,-0.942050704814477,3.89091226079741,2.94886155598293
334,BEL_2019_1,1,24,10,4.946666667,24,10,0.572848291375953,3.89091226079741,4.46376055217336
334,BEL_2019_1,1,24,76,3.9,24,76,-0.864413844190286,3.89091226079741,3.02649841660712
338,BEL_2019_1,1,19,76,2.0625,19,76,-0.354270159925949,3.13494884367938,2.78067868375343
338,BEL_2019_1,1,19,25,0.38,19,25,-2.62841088209297,3.13494884367938,0.506537961586409
34,BEL_2019_1,1,22,104,4.32,22,104,-2.67505849441132,6.4098387933823,3.73478029897098
34,BEL_2019_1,1,25,56,11.468,25,56,3.5823553248387,6.4098387933823,9.992194118221
345,BEL_2019_1,1,21,13,3.103333333,21,13,-1.48089935565426,3.62991429314263,2.14901493748837
345,BEL_2019_1,1,17,91,1.12,17,91,-0.913852114498541,3.62991429314263,2.71606217864409
353,BEL_2019_1,1,20,44,5.675714286,20,44,0.0408269728343473,5.50347649346082,5.54430346629517
353,BEL_2019_1,1,22,89,6,22,89,-0.210124881547417,5.50347649346082,5.2933516119134
366,BEL_2019_1,1,26,86,2.72,26,86,-1.37933369747556,4.10600653509924,2.72667283762368
366,BEL_2019_1,1,21,5,4.674,21,5,-0.449906163158101,4.10600653509924,3.65610037194114
37,BEL_2019_1,1,25,105,2.84,25,105,-1.15874717616912,4.14884907397155,2.99010189780243
37,BEL_2019_1,1,25,38,5.379,25,38,-0.619603484896829,4.14884907397155,3.52924558907472
378,BEL_2019_1,1,20,49,3.658,20,49,-0.741447509819304,4.3286084888478,3.58716097902849
378,BEL_2019_1,1,26,72,3.927,26,72,-0.823381427777462,4.3286084888478,3.50522706107034
40,BEL_2019_1,1,20,61,7.316,20,61,1.69017300046893,5.65526422624045,7.34543722670939
40,BEL_2019_1,1,18,34,9.898,18,34,3.60239121002534,5.65526422624045,9.25765543626579
40,BEL_2019_1,1,18,24,2.194545455,18,24,-3.66703819030525,5.65526422624045,1.98822603593521
40,BEL_2019_1,1,20,101,4.399,20,101,-0.768043417643513,5.65526422624045,4.88722080859694
40,BEL_2019_1,1,21,46,5.202,21,46,-0.846484094923962,5.65526422624045,4.80878013131649
405,BEL_2019_1,1,26,99,6.724,26,99,-0.183986155792437,7.112665804596,6.92867964880356
405,BEL_2019_1,1,23,58,9.86,23,58,1.92611455728584,7.112665804596,9.03878036188184
409,BEL_2019_1,1,17,23,2.7,17,23,-0.523192924091381,3.38877340207537,2.86558047798399
409,BEL_2019_1,1,21,67,1.56,21,67,-2.15799037882536,3.38877340207537,1.23078302325002
410,BEL_2019_1,1,23,108,1.26,23,108,-4.41433216293689,5.63260664833183,1.21827448539494
410,BEL_2019_1,1,19,43,10.126,19,43,4.39841755956492,5.63260664833183,10.0310242078968
424,BEL_2019_1,1,22,28,5.814,22,28,0.254851067646086,4.65997884603267,4.91482991367876
424,BEL_2019_1,1,21,87,3.6,21,87,-1.42607186059338,4.65997884603267,3.23390698543929
43,BEL_2019_1,1,17,20,0.24,17,20,-2.74116701874768,3.33827438265627,0.597107363908584
440,BEL_2019_1,1,20,55,4.056,20,55,-1.10131782169248,5.1471104540134,4.04579263232093
440,BEL_2019_1,1,25,117,5.328,25,117,0.50872141158472,5.1471104540134,5.65583186559812
447,BEL_2019_1,1,17,48,2.244,17,48,-2.45010820360178,4.26924793267421,1.81913972907243
447,BEL_2019_1,1,21,70,5.426666667,21,70,0.814769644748171,4.26924793267421,5.08401757742238
45,BEL_2019_1,1,21,78,3.757777778,21,78,-0.386618249134016,3.77731855706672,3.3907003079327
45,BEL_2019_1,1,24,30,3.42,24,30,-1.83304357410685,3.77731855706672,1.94427498295987
457,BEL_2019_1,1,22,44,5.646666667,22,44,-0.455070053179957,5.26289097999333,4.80782092681338
46,BEL_2019_1,1,23,2,2.64,23,2,-0.705672847578954,2.97368369016876,2.26801084258981
46,BEL_2019_1,1,24,116,0.38,24,116,-2.46856207514666,2.97368369016876,0.505121615022107
462,BEL_2019_1,1,20,85,10.472,20,85,5.03062381703014,5.67219688168758,10.7028206987177
462,BEL_2019_1,1,21,37,1.2,21,37,-4.99951237247865,5.67219688168758,0.672684509208932
465,BEL_2019_1,1,22,72,6.426,22,72,0.221212616745236,5.56795459171951,5.78916720846474
