Genotype,Envir,Management,Row,Position,Powdery_mildew,R,P,Powdery_mildew_spats_residuals,Powdery_mildew_spats_geno_pred_values,Powdery_mildew_spats_adj_pheno
FuGa_016,BEL_2023_1,1,19,100,1,19,100,-0.0720929168787332,1.16425068858447,1.09215777170574
FuGa_016,BEL_2023_1,1,20,32,1,20,32,-0.141197475602455,1.16425068858447,1.02305321298202
FuGa_140,BEL_2023_1,1,25,45,1,25,45,-0.224251638665275,1.15124397528403,0.926992336618751
FuGa_140,BEL_2023_1,1,21,76,1,21,76,-0.0206879280674483,1.15124397528403,1.13055604721658
FuGa_187,BEL_2023_1,1,24,97,1,24,97,-0.0300620100022779,1.17052097158569,1.14045896158341
FuGa_187,BEL_2023_1,1,24,39,1,24,39,-0.167970932366212,1.17052097158569,1.00255003921947
FuGa_215,BEL_2023_1,1,18,47,1,18,47,-0.193569788140042,1.16123976136318,0.967669973223135
FuGa_215,BEL_2023_1,1,26,116,1,26,116,-0.0270470793763291,1.16123976136318,1.13419268198685
FuGa_217,BEL_2023_1,1,20,67,1,20,67,-0.0716633902368222,1.13165685642855,1.05999346619173
FuGa_217,BEL_2023_1,1,23,4,1,23,4,-0.220937420610591,1.13165685642855,0.910719435817961
FuGa_243,BEL_2023_1,1,19,89,1,19,89,-0.044222412147765,1.11939635269217,1.07517394054441
FuGa_243,BEL_2023_1,1,26,41,1,26,41,-0.278211824731341,1.11939635269217,0.841184527960829
FuGa_270,BEL_2023_1,1,18,100,1,18,100,-0.148027802919271,1.19107135015783,1.04304354723856
FuGa_275,BEL_2023_1,1,25,6,1,25,6,-0.321683659015208,1.13662709399682,0.814943434981614
FuGa_275,BEL_2023_1,1,22,103,1,22,103,0.0411769038478147,1.13662709399682,1.17780399784464
FuGa_352,BEL_2023_1,1,18,75,3,18,75,1.37112990133043,1.5872531569858,2.95838305831623
FuGa_352,BEL_2023_1,1,22,45,1,22,45,-0.555130378518273,1.5872531569858,1.03212277846752
FuPi_005,BEL_2023_1,1,21,35,1,21,35,-0.129874760944814,1.16775835169269,1.03788359074788
FuPi_005,BEL_2023_1,1,24,74,1,24,74,-0.0748804514056756,1.16775835169269,1.09287790028702
FuPi_013,BEL_2023_1,1,17,114,1,17,114,-0.522910432811015,1.52883356314839,1.00592313033738
FuPi_013,BEL_2023_1,1,25,1,3,25,1,1.19675783291895,1.52883356314839,2.72559139606735
FuPi_023,BEL_2023_1,1,26,32,1,26,32,-0.252623690841918,1.11415089399744,0.861527203155522
FuPi_023,BEL_2023_1,1,19,62,1,19,62,-0.082574295988763,1.11415089399744,1.03157659800868
FuPi_052,BEL_2023_1,1,24,55,1,24,55,-0.14986619074275,1.19636558657602,1.04649939583327
FuPi_052,BEL_2023_1,1,22,117,1,22,117,0.0147208283799476,1.19636558657602,1.21108641495597
FuPi_054,BEL_2023_1,1,22,19,1,22,19,-0.168683161068888,1.1342001385141,0.965516977445207
FuPi_054,BEL_2023_1,1,25,60,1,25,60,-0.11772909345097,1.1342001385141,1.01647104506313
FuPi_087,BEL_2023_1,1,23,5,2,23,5,0.515131925034015,1.37360409668596,1.88873602171998
FuPi_087,BEL_2023_1,1,25,113,1,25,113,-0.219003655005859,1.37360409668596,1.1546004416801
FuPi_097,BEL_2023_1,1,18,83,1,18,83,-0.0786159707638099,1.11036776401657,1.03175179325276
FuPi_097,BEL_2023_1,1,26,34,1,26,34,-0.265787488442173,1.11036776401657,0.844580275574398
FuPi_106,BEL_2023_1,1,22,12,1,22,12,-0.609144260138657,1.58529625072398,0.976151990585325
FuPi_106,BEL_2023_1,1,25,64,3,25,64,1.42038205215507,1.58529625072398,3.00567830287905
FuPi_107,BEL_2023_1,1,25,87,1,25,87,-0.0555244777003174,1.15756156066125,1.10203708296093
FuPi_107,BEL_2023_1,1,21,30,1,21,30,-0.174042538270807,1.15756156066125,0.983519022390443
FuPi_114,BEL_2023_1,1,21,1,1,21,1,-0.263671404775308,1.14354583930506,0.879874434529751
GaCr_002,BEL_2023_1,1,19,35,1,19,35,-0.154351940121462,1.14945740622639,0.995105466104925
GaCr_002,BEL_2023_1,1,19,69,1,19,69,-0.0949348766898535,1.14945740622639,1.05452252953653
GaCr_010,BEL_2023_1,1,23,81,1,23,81,0.0262763316210451,1.11083015424051,1.13710648586156
GaCr_010,BEL_2023_1,1,26,10,1,26,10,-0.369554658871578,1.11083015424051,0.741275495368932
GaCr_017,BEL_2023_1,1,21,14,1,21,14,-0.202722677364238,1.11788712079979,0.915164443435552
GaCr_017,BEL_2023_1,1,17,82,1,17,82,-0.123383966374659,1.11788712079979,0.994503154425132
GaCr_041,BEL_2023_1,1,22,80,1,22,80,-0.0306041191013129,1.18212895089676,1.15152483179544
GaCr_041,BEL_2023_1,1,24,58,1,24,58,-0.139183181848167,1.18212895089676,1.04294576904859
GaCr_043,BEL_2023_1,1,20,99,1,20,99,-0.477802165943156,1.58944022311612,1.11163805717297
GaCr_043,BEL_2023_1,1,17,30,3,17,30,1.29912346647573,1.58944022311612,2.88856368959185
GaCr_052,BEL_2023_1,1,22,109,1,22,109,0.0257377207774387,1.16251956133624,1.18825728211368
GaCr_052,BEL_2023_1,1,18,8,1,18,8,-0.243240457043352,1.16251956133624,0.919279104292891
GaCr_055,BEL_2023_1,1,24,63,1,24,63,-0.0850891657129513,1.14781332381896,1.06272415810601
GaCr_055,BEL_2023_1,1,18,50,1,18,50,-0.168198189081678,1.14781332381896,0.979615134737283
GaCr_056,BEL_2023_1,1,19,2,1,19,2,-0.235479969442686,1.15852101542275,0.923041045980062
GaCr_056,BEL_2023_1,1,24,101,1,24,101,0.00824759022657595,1.15852101542275,1.16676860564932
GaCr_057,BEL_2023_1,1,26,94,1,26,94,-0.0949563785411263,1.16562750283682,1.07067112429569
GaCr_057,BEL_2023_1,1,21,54,1,21,54,-0.11498381830048,1.16562750283682,1.05064368453634
GaCr_061,BEL_2023_1,1,25,83,1,25,83,-0.0666423578724815,1.15432413386736,1.08768177599487
GaCr_061,BEL_2023_1,1,21,12,1,21,12,-0.170802273477698,1.15432413386736,0.983521860389658
GaPi_007,BEL_2023_1,1,20,60,1,20,60,-0.0566932028645937,1.13573309076878,1.07903988790419
GaPi_007,BEL_2023_1,1,26,52,1,26,52,-0.225988926149523,1.13573309076878,0.909744164619259
GaPi_014,BEL_2023_1,1,26,92,7,26,92,4.06771896449079,2.95234207643208,7.02006104092287
GaPi_014,BEL_2023_1,1,19,56,3,19,56,0.0699450005526812,2.95234207643208,3.02228707698476
GaPi_017,BEL_2023_1,1,20,31,1,20,31,-0.145801212261799,1.15323596699431,1.00743475473251
GaPi_017,BEL_2023_1,1,25,78,1,25,78,-0.094291250418562,1.15323596699431,1.05894471657575
GaPi_023,BEL_2023_1,1,22,51,1,22,51,-0.325900791737815,1.41324883537525,1.08734804363743
GaPi_023,BEL_2023_1,1,21,81,2,21,81,0.718496417811298,1.41324883537525,2.13174525318655
GaPi_028,BEL_2023_1,1,21,116,1,21,116,0.0402312903413254,1.14851385598895,1.18874514633028
GaPi_028,BEL_2023_1,1,26,36,1,26,36,-0.291814043504115,1.14851385598895,0.856699812484836
GaPi_033,BEL_2023_1,1,25,25,1,25,25,-0.253032856080864,1.12465414110528,0.871621285024421
GaPi_033,BEL_2023_1,1,26,98,1,26,98,-0.056607629000953,1.12465414110528,1.06804651210433
GaPi_035,BEL_2023_1,1,22,21,1,22,21,-0.184471578599318,1.18152618581684,0.997054607217518
GaPi_035,BEL_2023_1,1,22,111,1,22,111,0.013217572218077,1.18152618581684,1.19474375803491
GaPi_038,BEL_2023_1,1,17,10,1,17,10,-0.225068723738554,1.10326132835646,0.878192604617911
GaPi_038,BEL_2023_1,1,17,63,1,17,63,-0.136626791909256,1.10326132835646,0.966634536447209
GaPi_051,BEL_2023_1,1,22,48,1,22,48,-0.114469676007944,1.1871100725695,1.07264039656155
GaPi_051,BEL_2023_1,1,23,80,1,23,80,-0.0431970850213397,1.1871100725695,1.14391298754816
GaPi_056,BEL_2023_1,1,19,52,1,19,52,-0.152857659960063,1.15719426064021,1.00433660068014
GaPi_056,BEL_2023_1,1,24,71,1,24,71,-0.0776031054233881,1.15719426064021,1.07959115521682
I_BB002,BEL_2023_1,1,17,21,1,17,21,-0.210077308256252,1.12742901774593,0.917351709489682
I_BB002,BEL_2023_1,1,18,90,1,18,90,-0.0928110825571866,1.12742901774593,1.03461793518875
I_BB012,BEL_2023_1,1,20,47,2,20,47,0.666030413014514,1.36601021948699,2.03204063250151
I_BB012,BEL_2023_1,1,17,81,1,17,81,-0.388380288630322,1.36601021948699,0.977629930856671
I_BB015,BEL_2023_1,1,20,72,1,20,72,-0.24880290179615,1.36880040629935,1.1199975045032
I_BB015,BEL_2023_1,1,17,24,2,17,24,0.533242374617468,1.36880040629935,1.90204278091682
I_BB022,BEL_2023_1,1,25,40,2,25,40,0.584018565984876,1.34479202981395,1.92881059579883
I_BB022,BEL_2023_1,1,18,92,1,18,92,-0.357998562658327,1.34479202981395,0.986793467155626
I_BB028,BEL_2023_1,1,18,37,1,18,37,-0.161622321897325,1.12960689372392,0.967984571826599
I_BB028,BEL_2023_1,1,17,101,1,17,101,-0.135966653550105,1.12960689372392,0.993640240173819
I_BB031,BEL_2023_1,1,17,5,1,17,5,-0.49556427908937,1.35745039082096,0.861886111731589
I_BB031,BEL_2023_1,1,21,71,2,21,71,0.752385812671514,1.35745039082096,2.10983620349247
I_BB039,BEL_2023_1,1,21,107,1,21,107,-0.00496927814377468,1.14412734360625,1.13915806546247
I_BB039,BEL_2023_1,1,24,17,1,24,17,-0.257287154952581,1.14412734360625,0.886840188653668
I_BB049,BEL_2023_1,1,26,11,1,26,11,-0.358301467351378,1.12182281772691,0.763521350375528
I_BB049,BEL_2023_1,1,24,108,1,24,108,0.0417715364199523,1.12182281772691,1.16359435414686
I_BB056,BEL_2023_1,1,18,48,1,18,48,-0.157279957779006,1.14239960211797,0.985119644338963
I_BB056,BEL_2023_1,1,19,66,1,19,66,-0.109180580548327,1.14239960211797,1.03321902156964
I_BB070,BEL_2023_1,1,23,35,1,23,35,-0.166783125468093,1.18336356286104,1.01658043739295
I_CC003,BEL_2023_1,1,23,49,1,23,49,-0.131069628399138,1.16429774890655,1.03322812050741
I_CC003,BEL_2023_1,1,23,67,1,23,67,-0.0821062524218583,1.16429774890655,1.08219149648469
I_CC044,BEL_2023_1,1,19,61,1,19,61,-0.097339474639276,1.13167304507877,1.0343335704395
I_CC044,BEL_2023_1,1,17,52,1,17,52,-0.19522194444175,1.13167304507877,0.936451100637024
I_CC048,BEL_2023_1,1,19,104,1,19,104,-0.0596263515782152,1.14379347173345,1.08416712015524
I_CC048,BEL_2023_1,1,18,29,1,18,29,-0.203442490374691,1.14379347173345,0.94035098135876
I_CC052,BEL_2023_1,1,17,115,1,17,115,-0.517524193246497,1.5107766044252,0.993252411178699
I_CC052,BEL_2023_1,1,26,1,3,26,1,1.14743368068716,1.5107766044252,2.65821028511236
I_CC055,BEL_2023_1,1,17,89,1,17,89,-0.156348256603583,1.14221418448325,0.985865927879666
I_CC055,BEL_2023_1,1,24,53,1,24,53,-0.110563457581553,1.14221418448325,1.0316507269017
I_CC057,BEL_2023_1,1,17,36,1,17,36,-0.225754507160713,1.15098661928252,0.925232112121805
I_CC057,BEL_2023_1,1,22,74,1,22,74,-0.0198112827191101,1.15098661928252,1.13117533656341
I_CC059,BEL_2023_1,1,21,49,1,21,49,-0.103486157533084,1.14987956859927,1.04639341106619
I_CC059,BEL_2023_1,1,26,74,1,26,74,-0.14477341356341,1.14987956859927,1.00510615503586
I_CC067,BEL_2023_1,1,17,16,1,17,16,-0.278532868638583,1.13743829292302,0.858905424284435
I_CC070,BEL_2023_1,1,25,8,1,25,8,-0.306167347729757,1.1287450253476,0.822577677617846
I_CC070,BEL_2023_1,1,22,84,1,22,84,0.00648119201902453,1.1287450253476,1.13522621736663
I_CC075,BEL_2023_1,1,26,59,1,26,59,-0.213588970464937,1.16343624572065,0.94984727525571
I_CC075,BEL_2023_1,1,24,95,1,24,95,-0.00168320200322536,1.16343624572065,1.16175304371742
I_J012,BEL_2023_1,1,21,51,1,21,51,-0.112064234684049,1.19541223788822,1.08334800320417
I_J012,BEL_2023_1,1,23,94,1,23,94,-0.0254009065533807,1.19541223788822,1.17001133133484
I_J030,BEL_2023_1,1,17,69,1,17,69,-0.399285000911737,1.37608157901601,0.976796578104272
I_J030,BEL_2023_1,1,21,53,2,21,53,0.701441717032115,1.37608157901601,2.07752329604813
I_J033,BEL_2023_1,1,22,53,1,22,53,-0.0651836714192902,1.14728652723472,1.08210285581543
I_J033,BEL_2023_1,1,17,62,1,17,62,-0.189385535024152,1.14728652723472,0.957900992210566
I_J036,BEL_2023_1,1,24,112,1,24,112,-0.0463658946268746,1.23285086971896,1.18648497509209
I_J046,BEL_2023_1,1,17,8,1,17,8,-0.255076131473372,1.15451557360853,0.89943944213516
I_J046,BEL_2023_1,1,21,100,1,21,100,0.0180973295442948,1.15451557360853,1.17261290315283
I_J054,BEL_2023_1,1,19,33,1,19,33,-0.15855000062839,1.15813464749333,0.999584646864938
I_J054,BEL_2023_1,1,19,105,1,19,105,-0.0696225258517478,1.15813464749333,1.08851212164158
I_J056,BEL_2023_1,1,18,104,1,18,104,-0.119069052163217,1.15296212947536,1.03389307731214
I_J056,BEL_2023_1,1,19,51,1,19,51,-0.12168973806307,1.15296212947536,1.03127239141229
I_J063,BEL_2023_1,1,21,26,1,21,26,-0.170415471520388,1.16979314234768,0.999377670827291
I_J063,BEL_2023_1,1,20,113,1,20,113,-0.0293884943070584,1.16979314234768,1.14040464804062
I_J064,BEL_2023_1,1,24,36,1,24,36,-0.183638402767768,1.15013862946122,0.966500226693451
I_J064,BEL_2023_1,1,26,95,1,26,95,-0.0639907967527422,1.15013862946122,1.08614783270848
I_J069,BEL_2023_1,1,26,18,1,26,18,-0.354904129153973,1.1252218226515,0.77031769349753
I_J069,BEL_2023_1,1,21,105,1,21,105,0.0466449809064976,1.1252218226515,1.171866803558
I_M007,BEL_2023_1,1,25,94,1,25,94,-0.0298521665597566,1.14086064930234,1.11100848274259
I_M007,BEL_2023_1,1,17,13,1,17,13,-0.240353098410008,1.14086064930234,0.900507550892334
I_M013,BEL_2023_1,1,24,93,1,24,93,-0.0260241886610941,1.16989058856386,1.14386639990276
I_M013,BEL_2023_1,1,18,51,1,18,51,-0.173542661747205,1.16989058856386,0.996347926816653
I_M014,BEL_2023_1,1,21,91,2,21,91,0.724628255737496,1.41995918053878,2.14458743627627
I_M014,BEL_2023_1,1,22,57,1,22,57,-0.315704378363111,1.41995918053878,1.10425480217567
I_M024,BEL_2023_1,1,24,88,1,24,88,-0.038622423853754,1.15815482577175,1.119532401918
I_M024,BEL_2023_1,1,21,8,1,21,8,-0.189501002916485,1.15815482577175,0.968653822855265
I_M026,BEL_2023_1,1,20,80,1,20,80,-0.037563810294579,1.14799137700622,1.11042756671164
I_M026,BEL_2023_1,1,17,44,1,17,44,-0.215290288517594,1.14799137700622,0.932701088488624
I_M029,BEL_2023_1,1,19,6,1,19,6,-0.220171133073193,1.15771536057413,0.93754422750094
I_M029,BEL_2023_1,1,21,98,1,21,98,-0.00902164229384561,1.15771536057413,1.14869371828029
I_M047,BEL_2023_1,1,17,68,1,17,68,-0.146481838026446,1.12637652269399,0.979894684667539
I_M047,BEL_2023_1,1,18,32,1,18,32,-0.158967584042817,1.12637652269399,0.967408938651168
I_M048,BEL_2023_1,1,24,29,1,24,29,-0.177089915788413,1.1184395929048,0.94134967711639
I_M048,BEL_2023_1,1,17,65,1,17,65,-0.147672400177834,1.1184395929048,0.97076719272697
I_M052,BEL_2023_1,1,17,107,1,17,107,-0.161362429968669,1.11626121150229,0.954898781533622
I_M052,BEL_2023_1,1,17,38,1,17,38,-0.168700531210696,1.11626121150229,0.947560680291596
I_M056,BEL_2023_1,1,21,20,1,21,20,-0.160676998009769,1.1685005256605,1.00782352765073
I_M056,BEL_2023_1,1,22,69,1,22,69,-0.0422722859182592,1.1685005256605,1.12622823974224
I_W002,BEL_2023_1,1,20,8,1,20,8,-0.170514708208855,1.1314008170664,0.960886108857548
I_W002,BEL_2023_1,1,26,79,1,26,79,-0.122709122013302,1.1314008170664,1.0086916950531
I_W010,BEL_2023_1,1,26,20,1,26,20,-0.292097865402642,1.10608376061382,0.813985895211175
I_W010,BEL_2023_1,1,19,73,1,19,73,-0.0627298391185038,1.10608376061382,1.04335392149531
I_W034,BEL_2023_1,1,26,102,1,26,102,-0.0537811904523327,1.15069808941348,1.09691689896115
I_W034,BEL_2023_1,1,25,54,1,25,54,-0.192486677799715,1.15069808941348,0.958211411613764
I_W036,BEL_2023_1,1,23,76,1,23,76,-0.025044645540703,1.15806655912034,1.13302191357964
I_W036,BEL_2023_1,1,18,22,1,18,22,-0.203293560056937,1.15806655912034,0.954772999063404
I_W037,BEL_2023_1,1,25,2,1,25,2,-0.340637078764964,1.13404255902953,0.793405480264569
I_W037,BEL_2023_1,1,22,95,1,22,95,0.0538413868270421,1.13404255902953,1.18788394585657
I_W044,BEL_2023_1,1,20,3,1,20,3,-0.184958434449251,1.12925613171116,0.944297697261907
I_W044,BEL_2023_1,1,25,70,1,25,70,-0.113484048552811,1.12925613171116,1.01577208315835
I_W045,BEL_2023_1,1,23,103,1,23,103,-0.0150406980760853,1.19189860994784,1.17685791187176
I_W045,BEL_2023_1,1,22,46,1,22,46,-0.130974137490053,1.19189860994784,1.06092447245779
I_W046,BEL_2023_1,1,22,23,1,22,23,-0.177236167345871,1.17571914342364,0.998482976077771
I_W046,BEL_2023_1,1,24,100,1,24,100,-0.00814808795704725,1.17571914342364,1.1675710554666
I_W049,BEL_2023_1,1,26,50,1,26,50,-0.207694340424507,1.12329401289063,0.915599672466126
I_W049,BEL_2023_1,1,26,76,1,26,76,-0.105255738239917,1.12329401289063,1.01803827465072
I_W050,BEL_2023_1,1,25,109,1,25,109,-0.0388742300553548,1.17762045319596,1.13874622314061
I_W050,BEL_2023_1,1,24,51,1,24,51,-0.141883577128022,1.17762045319596,1.03573687606794
JoPr_1990_102_001,BEL_2023_1,1,26,87,1,26,87,-0.113659399632073,1.17333038903648,1.05967098940441
JoPr_1990_102_001,BEL_2023_1,1,22,55,1,22,55,-0.0775374004772893,1.17333038903648,1.09579298855919
JoPr_1990_102_054,BEL_2023_1,1,24,46,1,24,46,-0.13018053941906,1.13659351090225,1.00641297148319
JoPr_1990_102_054,BEL_2023_1,1,18,70,1,18,70,-0.15040793333427,1.13659351090225,0.986185577567983
JoPr_1990_102_097,BEL_2023_1,1,24,69,1,24,69,-0.0622951317678175,1.14733224252077,1.08503711075295
JoPr_1990_102_097,BEL_2023_1,1,17,39,1,17,39,-0.192162835885257,1.14733224252077,0.955169406635513
JoPr_1990_102_108,BEL_2023_1,1,24,20,1,24,20,-0.193632201935776,1.12675998495012,0.933127783014342
JoPr_1990_102_108,BEL_2023_1,1,18,88,1,18,88,-0.110884143230595,1.12675998495012,1.01587584171952
JoPr_1990_102_169,BEL_2023_1,1,22,78,1,22,78,-0.480688910707436,1.61609837633541,1.13540946562798
JoPr_1990_102_169,BEL_2023_1,1,24,37,3,24,37,1.3668773699889,1.61609837633541,2.98297574632431
JoPr_1990_102_179,BEL_2023_1,1,23,40,3,23,40,0.953160570716649,2.06594011948113,3.01910069019778
JoPr_1990_102_179,BEL_2023_1,1,22,67,3,22,67,1.02762568476155,2.06594011948113,3.09356580424268
JoPr_1990_102_202,BEL_2023_1,1,23,85,1,23,85,-0.00154570417600497,1.14677705837731,1.14523135420131
JoPr_1990_102_202,BEL_2023_1,1,25,27,1,25,27,-0.254263190440103,1.14677705837731,0.892513867937209
JoPr_1990_102_232,BEL_2023_1,1,26,45,1,26,45,-0.241247966948482,1.11371223506463,0.87246426811615
JoPr_1990_102_232,BEL_2023_1,1,18,81,1,18,81,-0.0950174065986349,1.11371223506463,1.018694828466
JoPr_1990_102_242,BEL_2023_1,1,23,47,1,23,47,-0.129137305610778,1.16600189621074,1.03686459059996
JoPr_1990_102_242,BEL_2023_1,1,24,68,1,24,68,-0.0798918815963325,1.16600189621074,1.08611001461441
JoPr_1990_102_246,BEL_2023_1,1,19,93,1,19,93,-0.0757919494880937,1.15439201577276,1.07860006628467
JoPr_1990_102_246,BEL_2023_1,1,24,38,1,24,38,-0.161487505141175,1.15439201577276,0.992904510631588
JoPr_1990_102_257,BEL_2023_1,1,20,95,1,20,95,-0.0373053010773747,1.17539944109094,1.13809414001357
JoPr_1990_102_257,BEL_2023_1,1,20,37,1,20,37,-0.148856884406866,1.17539944109094,1.02654255668408
Modi,BEL_2023_1,1,22,40,1,22,40,-0.0785331228027257,1.11683289908118,1.03829977627846
Modi,BEL_2023_1,1,25,91,1,25,91,-0.0218317728226898,1.11683289908118,1.09500112625849
Modi,BEL_2023_1,1,24,78,1,24,78,-0.0174050722957653,1.11683289908118,1.09942782678542
Modi,BEL_2023_1,1,24,52,2,24,52,0.89341715461334,1.11683289908118,2.01025005369452
Modi,BEL_2023_1,1,25,44,1,25,44,-0.176906162388196,1.11683289908118,0.939926736692988
Modi,BEL_2023_1,1,17,27,1,17,27,-0.191933350694983,1.11683289908118,0.924899548386202
Modi,BEL_2023_1,1,23,69,1,23,69,-0.001400346594711,1.11683289908118,1.11543255248647
Modi,BEL_2023_1,1,19,91,1,19,91,-0.0474824205028455,1.11683289908118,1.06935047857834
Modi,BEL_2023_1,1,24,115,1,24,115,0.0779622592160475,1.11683289908118,1.19479515829723
Modi,BEL_2023_1,1,24,5,1,24,5,-0.277123329671281,1.11683289908118,0.839709569409903
Modi,BEL_2023_1,1,18,61,1,18,61,-0.120319293549014,1.11683289908118,0.996513605532171
Modi,BEL_2023_1,1,21,93,1,21,93,0.0381635186194801,1.11683289908118,1.15499641770066
Modi,BEL_2023_1,1,17,106,1,17,106,-0.124429243161598,1.11683289908118,0.992403655919587
Modi,BEL_2023_1,1,18,33,1,18,33,-0.146941129413677,1.11683289908118,0.969891769667507
Modi,BEL_2023_1,1,22,47,1,22,47,-0.0628026433294533,1.11683289908118,1.05403025575173
Modi,BEL_2023_1,1,20,50,1,20,50,-0.0711069217064866,1.11683289908118,1.0457259773747
NOVADI_0010,BEL_2023_1,1,25,72,1,25,72,-0.0718274862602764,1.14661579140179,1.07478830514151
NOVADI_0010,BEL_2023_1,1,25,52,1,25,52,-0.184373818528287,1.14661579140179,0.962241972873501
NOVADI_0023,BEL_2023_1,1,23,44,1,23,44,-0.151792997613785,1.1796847884078,1.02789179079401
NOVADI_0023,BEL_2023_1,1,23,91,1,23,91,-0.0239416724154333,1.1796847884078,1.15574311599236
NOVADI_0042,BEL_2023_1,1,17,80,1,17,80,-0.126958982424378,1.1131329374196,0.986173954995224
NOVADI_0042,BEL_2023_1,1,18,2,1,18,2,-0.210715993355645,1.1131329374196,0.902416944063958
NOVADI_0114,BEL_2023_1,1,18,114,1,18,114,-0.0712044772869405,1.12775804000506,1.05655356271812
NOVADI_0114,BEL_2023_1,1,25,41,1,25,41,-0.230883305212083,1.12775804000506,0.896874734792973
NOVADI_0256,BEL_2023_1,1,26,44,1,26,44,-0.490120354658541,1.37522863012891,0.885108275470367
NOVADI_0256,BEL_2023_1,1,22,97,2,22,97,0.790201594266755,1.37522863012891,2.16543022439566
NOVADI_0268,BEL_2023_1,1,19,37,1,19,37,-0.136037877946817,1.13488061858472,0.998842740637903
NOVADI_0268,BEL_2023_1,1,17,104,1,17,104,-0.148718567620203,1.13488061858472,0.986162050964517
NOVADI_0286,BEL_2023_1,1,18,112,1,18,112,-0.321271308972141,1.36235254879258,1.04108123982044
NOVADI_0286,BEL_2023_1,1,18,31,2,18,31,0.590021240472238,1.36235254879258,1.95237378926482
NOVADI_0296,BEL_2023_1,1,21,42,1,21,42,-0.0990005539523653,1.15924233799455,1.06024178404218
NOVADI_0296,BEL_2023_1,1,18,94,1,18,94,-0.126476634445041,1.15924233799455,1.03276570354951
NOVADI_0329,BEL_2023_1,1,22,99,1,22,99,-0.0118554089587988,1.1756026382062,1.1637472292474
NOVADI_0329,BEL_2023_1,1,21,21,1,21,21,-0.173812337941327,1.1756026382062,1.00179030026488
