Genotype,Envir,Management,Row,Position,Harvest_date,R,P,Harvest_date_spats_residuals,Harvest_date_spats_geno_pred_values,Harvest_date_spats_adj_pheno
12_F054,BEL_2023_1,1,18,96,297,18,96,3.01671009361542,291.340217816031,294.356927909646
12_I002,BEL_2023_1,1,25,53,284,25,53,4.42660411154628,279.582687839176,284.009291950723
12_I002,BEL_2023_1,1,22,81,277,22,81,-3.30275886581046,279.582687839176,276.279928973366
12_I003,BEL_2023_1,1,17,111,263,17,111,-14.691612711579,276.519305356707,261.827692645128
12_I003,BEL_2023_1,1,25,10,290,25,10,15.322278775285,276.519305356707,291.841584131992
12_I005,BEL_2023_1,1,25,50,242,25,50,-14.2790968903044,256.397020699119,242.117923808815
12_I005,BEL_2023_1,1,19,111,269,19,111,11.6702419523753,256.397020699119,268.067262651495
12_I010,BEL_2023_1,1,22,35,269,22,35,-0.511862267194204,269.422490644864,268.91062837767
12_I037,BEL_2023_1,1,24,104,257,24,104,-2.69469054468755,259.64159237127,256.946901826582
12_I037,BEL_2023_1,1,21,7,257,21,7,0.608184746137226,259.64159237127,260.249777117407
12_I049,BEL_2023_1,1,25,92,284,25,92,8.52594365896317,275.604455517519,284.130399176482
12_I049,BEL_2023_1,1,20,29,269,20,29,-8.0425608346028,275.604455517519,267.561894682916
12_I056,BEL_2023_1,1,21,22,290,21,22,-3.15467499535629,295.988033856016,292.83335886066
12_I056,BEL_2023_1,1,22,114,304,22,114,6.91964493766608,295.988033856016,302.907678793682
12_I062,BEL_2023_1,1,24,13,297,24,13,7.72012974682588,290.599628018015,298.319757764841
12_I062,BEL_2023_1,1,23,84,284,23,84,-4.8226484706683,290.599628018015,285.776979547347
12_I064,BEL_2023_1,1,18,73,290,18,73,0.188344211702486,288.179323135666,288.367667347368
12_I064,BEL_2023_1,1,19,38,290,19,38,2.31948804446756,288.179323135666,290.498811180133
12_J001,BEL_2023_1,1,19,50,284,19,50,6.02754932424654,278.6532415317,284.680790855947
12_J001,BEL_2023_1,1,18,115,277,18,115,-5.05333722823559,278.6532415317,273.599904303465
12_J004,BEL_2023_1,1,26,85,304,26,85,9.32401216837189,292.609233797447,301.933245965819
12_J004,BEL_2023_1,1,23,32,284,23,32,-6.10300102280502,292.609233797447,286.506232774642
12_J011,BEL_2023_1,1,25,9,277,25,9,-1.3274463772849,280.406734647193,279.079288269908
12_J011,BEL_2023_1,1,22,105,284,22,105,2.58395632716974,280.406734647193,282.990690974363
12_J013,BEL_2023_1,1,21,85,284,21,85,-0.640320248688283,286.665770299006,286.025450050318
12_J013,BEL_2023_1,1,26,23,290,26,23,2.90448304659992,286.665770299006,289.570253345606
12_J015,BEL_2023_1,1,19,82,290,19,82,3.87443306191335,286.259363298026,290.13379635994
12_J015,BEL_2023_1,1,17,28,284,17,28,-1.67569842175266,286.259363298026,284.583664876274
12_J019,BEL_2023_1,1,22,25,304,22,25,3.58384805617715,300.371015629965,303.954863686142
12_J019,BEL_2023_1,1,20,108,304,20,108,0.886745613661731,300.371015629965,301.257761243626
12_J027,BEL_2023_1,1,18,87,304,18,87,0.947868507986243,300.782839506249,301.730708014235
12_J027,BEL_2023_1,1,22,5,304,22,5,3.58902539161778,300.782839506249,304.371864897867
12_J028,BEL_2023_1,1,21,29,304,21,29,11.2654122502676,295.581332651672,306.84674490194
12_J028,BEL_2023_1,1,26,77,290,26,77,-7.56591783001096,295.581332651672,288.015414821661
12_J029,BEL_2023_1,1,26,112,304,26,112,1.78077938327561,301.087168522301,302.867947905576
12_J029,BEL_2023_1,1,22,31,304,22,31,2.80510896480604,301.087168522301,303.892277487107
12_J031,BEL_2023_1,1,25,106,290,25,106,3.85772953776598,286.484290400057,290.342019937823
12_J031,BEL_2023_1,1,25,32,284,25,32,-1.62278349898588,286.484290400057,284.861506901071
12_K001,BEL_2023_1,1,23,114,263,23,114,-2.76866322254409,267.481983755462,264.713320532918
12_K001,BEL_2023_1,1,19,18,269,19,18,1.94439543435595,267.481983755462,269.426379189818
12_K010,BEL_2023_1,1,24,117,263,24,117,-1.32324901644671,264.382561862923,263.059312846476
12_K016,BEL_2023_1,1,18,66,284,18,66,1.07510644455243,281.550867630469,282.625974075022
12_K016,BEL_2023_1,1,18,4,284,18,4,0.365599429953136,281.550867630469,281.916467060422
12_K018,BEL_2023_1,1,19,8,290,19,8,1.84549226258514,288.400740520789,290.246232783374
12_K018,BEL_2023_1,1,19,109,290,19,109,0.69798635688062,288.400740520789,289.098726877669
12_K023,BEL_2023_1,1,25,35,304,25,35,4.46157642593056,300.315005019555,304.776581445486
12_K024,BEL_2023_1,1,26,69,304,26,69,19.9802750569662,281.738378890958,301.718653947924
12_K024,BEL_2023_1,1,24,42,263,24,42,-18.5093814241258,281.738378890958,263.228997466832
12_K044,BEL_2023_1,1,19,71,290,19,71,2.45191702026074,287.832005648571,290.283922668832
12_K045,BEL_2023_1,1,20,26,290,20,26,-2.56186188497986,291.170372449143,288.608510564163
12_K045,BEL_2023_1,1,24,62,297,24,62,5.55122828266622,291.170372449143,296.721600731809
12_K049,BEL_2023_1,1,17,66,290,17,66,2.56457992107875,288.531811255471,291.09639117655
12_L001,BEL_2023_1,1,23,7,249,23,7,-13.0814503206145,265.460032837838,252.378582517224
12_L001,BEL_2023_1,1,19,70,277,19,70,11.9316651981186,265.460032837838,277.391698035957
12_L005,BEL_2023_1,1,23,95,284,23,95,-4.77223421077969,290.403615757083,285.631381546303
12_L005,BEL_2023_1,1,17,58,297,17,58,7.63815913801068,290.403615757083,298.041774895093
12_L012,BEL_2023_1,1,26,80,290,26,80,12.3544070036543,275.507550741352,287.861957745006
12_L012,BEL_2023_1,1,17,31,263,17,31,-11.8866250448465,275.507550741352,263.620925696505
12_L013,BEL_2023_1,1,26,24,290,26,24,-2.86690089135232,292.628635055177,289.761734163824
12_L013,BEL_2023_1,1,23,106,297,23,106,6.09103547856211,292.628635055177,298.719670533739
12_L018,BEL_2023_1,1,26,115,290,26,115,0.682240458335741,288.410507420463,289.092747878799
12_L018,BEL_2023_1,1,19,11,290,19,11,1.86281055100301,288.410507420463,290.273317971466
12_L021,BEL_2023_1,1,24,54,290,24,54,2.39185988282333,287.458960740196,289.850820623019
12_N021,BEL_2023_1,1,26,56,304,26,56,1.36086614870959,300.673221343133,302.034087491843
12_N021,BEL_2023_1,1,24,64,304,24,64,3.15838013544584,300.673221343133,303.831601478579
12_N034,BEL_2023_1,1,26,97,277,26,97,-7.41221051184255,282.759185887985,275.346975376142
12_N034,BEL_2023_1,1,23,57,290,23,57,9.04744560797928,282.759185887985,291.806631495964
12_N039,BEL_2023_1,1,21,111,304,21,111,3.1480005686027,302.592314175639,305.740314744242
12_N039,BEL_2023_1,1,17,18,304,17,18,1.68020375092465,302.592314175639,304.272517926564
12_N041,BEL_2023_1,1,23,92,242,23,92,-9.91415670431101,253.6972421143,243.783085409989
12_N041,BEL_2023_1,1,18,1,263,18,1,6.87065979733438,253.6972421143,260.567901911634
12_N046,BEL_2023_1,1,23,8,297,23,8,11.9701580857277,288.171489190735,300.141647276462
12_N046,BEL_2023_1,1,23,88,277,23,88,-9.46358702974237,288.171489190735,278.707902160992
12_N052,BEL_2023_1,1,21,72,297,21,72,2.03466204657775,297.281155365252,299.31581741183
12_N052,BEL_2023_1,1,23,38,297,23,38,1.93848973781024,297.281155365252,299.219645103062
12_N054,BEL_2023_1,1,22,60,304,22,60,7.93320000616399,295.304571609083,303.237771615247
12_N054,BEL_2023_1,1,24,21,290,24,21,-4.27826181921614,295.304571609083,291.026309789867
12_N057,BEL_2023_1,1,26,71,304,26,71,22.4418110838816,279.251601440471,301.693412524353
12_N057,BEL_2023_1,1,26,4,257,26,4,-21.3712680033921,279.251601440471,257.880333437079
12_N062,BEL_2023_1,1,19,7,249,19,7,-16.2034577817042,265.646630020496,249.443172238792
12_N062,BEL_2023_1,1,18,108,284,18,108,15.0837132585909,265.646630020496,280.730343279087
12_N063,BEL_2023_1,1,19,83,257,19,83,-0.960952787237716,258.122456660176,257.161503872939
12_N063,BEL_2023_1,1,24,57,257,24,57,-1.37012126606862,258.122456660176,256.752335394108
12_O010,BEL_2023_1,1,19,107,304,19,107,2.60095754250176,300.659000347559,303.259957890061
12_O010,BEL_2023_1,1,20,19,304,20,19,1.91599927926939,300.659000347559,302.574999626828
12_O011,BEL_2023_1,1,22,82,290,22,82,-3.65641763405046,292.848375018607,289.191957384556
12_O011,BEL_2023_1,1,21,34,297,21,34,6.91592853357071,292.848375018607,299.764303552178
12_O014,BEL_2023_1,1,17,109,304,17,109,9.98432438650315,292.913047179238,302.897371565741
12_O014,BEL_2023_1,1,23,42,284,23,42,-6.71440180530021,292.913047179238,286.198645373938
12_O017,BEL_2023_1,1,21,82,304,21,82,3.29703523472955,302.954466815997,306.251502050727
12_O017,BEL_2023_1,1,22,4,304,22,4,1.58947265738942,302.954466815997,304.543939473387
12_O026,BEL_2023_1,1,26,60,304,26,60,8.29376932610796,293.447728243391,301.741497569499
12_O026,BEL_2023_1,1,18,35,290,18,35,-4.93776752646699,293.447728243391,288.509960716924
12_O056,BEL_2023_1,1,17,49,257,17,49,-13.0242322264151,271.233984916499,258.209752690084
12_O056,BEL_2023_1,1,25,95,284,25,95,12.8040055183608,271.233984916499,284.03799043486
12_O061,BEL_2023_1,1,19,64,277,19,64,-1.88499790808487,279.563080448657,277.678082540572
12_O061,BEL_2023_1,1,20,43,284,20,43,3.00568652650583,279.563080448657,282.568766975163
12_O063,BEL_2023_1,1,18,103,304,18,103,3.3991408349234,297.627137839254,301.026278674178
12_O063,BEL_2023_1,1,24,14,297,24,14,0.629711259334329,297.627137839254,298.256849098589
12_O072,BEL_2023_1,1,21,45,257,21,45,-6.06451112888527,265.859095961515,259.794584832629
12_O072,BEL_2023_1,1,23,66,269,23,66,4.97897186078046,265.859095961515,270.838067822295
12_O074,BEL_2023_1,1,24,94,297,24,94,-0.900124467286389,297.709116283251,296.808991815965
12_O074,BEL_2023_1,1,18,45,304,18,45,4.94217441136686,297.709116283251,302.651290694618
12_P001,BEL_2023_1,1,20,35,277,20,35,0.426143288710989,275.24891214261,275.675055431321
12_P002,BEL_2023_1,1,17,94,304,17,94,2.04164601315898,301.719040455558,303.760686468717
12_P002,BEL_2023_1,1,19,16,304,19,16,2.64596847750335,301.719040455558,304.365008933061
12_P003,BEL_2023_1,1,24,31,304,24,31,4.44073855623009,300.18557059219,304.62630914842
12_P018,BEL_2023_1,1,25,23,284,25,23,-7.30994989396697,292.519285503387,285.20933560942
12_P018,BEL_2023_1,1,26,118,304,26,118,10.5164801099258,292.519285503387,303.035765613313
12_P025,BEL_2023_1,1,18,7,284,18,7,-8.25936730261361,290.28684189894,282.027474596326
12_P025,BEL_2023_1,1,18,95,304,18,95,11.1064926068225,290.28684189894,301.393334505762
12_P027,BEL_2023_1,1,17,73,304,17,73,3.46123118871378,301.354112334163,304.815343522877
12_P027,BEL_2023_1,1,20,23,304,20,23,1.16763289992139,301.354112334163,302.521745234085
12_P029,BEL_2023_1,1,18,3,290,18,3,-2.36143830755628,290.180291190097,287.81885288254
12_P029,BEL_2023_1,1,20,74,297,20,74,5.19140983102398,290.180291190097,295.371701021121
12_P034,BEL_2023_1,1,21,68,284,21,68,2.51160836527703,284.050147904892,286.561756270169
12_P034,BEL_2023_1,1,26,28,284,26,28,-0.66853908742354,284.050147904892,283.381608817469
12_P055,BEL_2023_1,1,20,33,304,20,33,1.69729592342969,300.780200975924,302.477496899354
12_P055,BEL_2023_1,1,25,69,304,25,69,2.83917319466667,300.780200975924,303.619374170591
12_P056,BEL_2023_1,1,22,85,304,22,85,5.90650429985669,297.085214302121,302.991718601977
12_P056,BEL_2023_1,1,18,18,297,18,18,-1.9648974021402,297.085214302121,295.12031689998
1218,BEL_2023_1,1,21,65,242,21,65,-3.87541294201395,248.52979567398,244.654382731966
1236,BEL_2023_1,1,25,116,269,25,116,-2.71079056152001,272.298525572277,269.587735010757
1236,BEL_2023_1,1,18,13,277,18,13,2.66194607323808,272.298525572277,274.960471645515
13_10,BEL_2023_1,1,26,103,304,26,103,9.49407250355074,293.10429989604,302.598372399591
13_10,BEL_2023_1,1,23,17,284,23,17,-6.19335982056492,293.10429989604,286.910940075475
13_109,BEL_2023_1,1,17,4,242,17,4,-2.04382023666471,243.972783782938,241.928963546273
13_109,BEL_2023_1,1,19,102,242,19,102,-2.56523383889515,243.972783782938,241.407549944043
13_139,BEL_2023_1,1,20,64,269,20,64,3.22138017237444,264.329499866242,267.550880038616
13_139,BEL_2023_1,1,21,44,257,21,44,-4.55317173036394,264.329499866242,259.776328135878
13_32,BEL_2023_1,1,25,98,257,25,98,-1.86185370193294,259.027346368378,257.165492666445
13_32,BEL_2023_1,1,25,15,257,25,15,-0.323540610540761,259.027346368378,258.703805757837
13_35,BEL_2023_1,1,22,43,257,22,43,-15.5818634143097,272.249791879377,256.667928465067
13_35,BEL_2023_1,1,26,70,290,26,70,15.5251732055078,272.249791879377,287.774965084885
13_38,BEL_2023_1,1,26,43,290,26,43,3.56075768756836,284.943982196648,288.504739884216
13_38,BEL_2023_1,1,22,62,284,22,62,-1.57378849927221,284.943982196648,283.370193697376
130,BEL_2023_1,1,23,89,242,23,89,-7.91322091564655,251.5311717868,243.617950871154
130,BEL_2023_1,1,22,27,256,22,27,4.52100464422639,251.5311717868,256.052176431027
131,BEL_2023_1,1,17,34,284,17,34,4.52371724179818,280.130132271632,284.65384951343
131,BEL_2023_1,1,19,90,277,19,90,-3.31173798114685,280.130132271632,276.818394290485
133,BEL_2023_1,1,20,22,297,20,22,6.15861333623013,289.3202635765,295.47887691273
133,BEL_2023_1,1,21,104,284,21,104,-3.46709912830397,289.3202635765,285.853164448196
135,BEL_2023_1,1,22,65,290,22,65,-3.09515561214454,292.605362141169,289.510206529024
135,BEL_2023_1,1,21,102,290,21,102,-0.698542186167572,292.605362141169,291.906819955001
135,BEL_2023_1,1,23,25,297,23,25,7.01408563931824,292.605362141169,299.619447780487
1377,BEL_2023_1,1,18,44,257,18,44,-4.67948694454685,260.290673354784,255.611186410237
1377,BEL_2023_1,1,17,92,263,17,92,2.69747780299321,260.290673354784,262.988151157777
140,BEL_2023_1,1,22,32,269,22,32,-3.64419642376402,272.554801613233,268.910605189469
140,BEL_2023_1,1,22,92,277,22,92,3.63661025336324,272.554801613233,276.191411866596
141,BEL_2023_1,1,17,74,263,17,74,-1.20727827816552,265.102914102176,263.89563582401
1446,BEL_2023_1,1,24,28,290,24,28,8.44175740164042,282.353427460983,290.795184862623
1446,BEL_2023_1,1,20,68,277,20,68,-6.87184604822096,282.353427460983,275.481581412762
1448,BEL_2023_1,1,19,98,235,19,98,-3.45973953044302,237.995804641576,234.536065111133
1448,BEL_2023_1,1,24,23,235,24,23,-2.11155863341293,237.995804641576,235.884246008163
1478,BEL_2023_1,1,22,30,235,22,30,1.38568404761753,233.596285844699,234.981969892316
1478,BEL_2023_1,1,19,114,227,19,114,-7.66526826259013,233.596285844699,225.931017582109
1481,BEL_2023_1,1,18,55,284,18,55,-9.10136029192211,291.872949713589,282.771589421667
1481,BEL_2023_1,1,19,80,304,19,80,12.2038358043129,291.872949713589,304.076785517902
149,BEL_2023_1,1,19,3,290,19,3,2.45063465984333,287.824040266854,290.274674926698
15,BEL_2023_1,1,22,93,284,22,93,9.62322611030521,273.421290228405,283.044516338711
15,BEL_2023_1,1,17,41,263,17,41,-9.49131479747928,273.421290228405,263.929975430926
152,BEL_2023_1,1,25,20,263,25,20,-0.799970455725315,265.207374428443,264.407403972718
152,BEL_2023_1,1,21,103,263,21,103,-0.390490575962133,265.207374428443,264.816883852481
163,BEL_2023_1,1,22,106,249,22,106,-11.8167002009109,259.807192584074,247.990492383163
163,BEL_2023_1,1,19,32,269,19,32,9.75685466367759,259.807192584074,269.564047247751
167,BEL_2023_1,1,18,64,216,18,64,1.53740930567551,213.154878004805,214.69228731048
167,BEL_2023_1,1,23,55,200,23,55,-11.1078907088743,213.154878004805,202.04698729593
17,BEL_2023_1,1,22,24,304,22,24,6.49017540610976,297.732918709669,304.223094115779
17,BEL_2023_1,1,18,78,297,18,78,-2.44429346871465,297.732918709669,295.288625240954
170,BEL_2023_1,1,17,98,304,17,98,2.04031990648411,301.508611176834,303.548931083318
170,BEL_2023_1,1,26,14,304,26,14,2.61341721491391,301.508611176834,304.122028391748
173,BEL_2023_1,1,17,113,263,17,113,-1.50191901649151,263.272753160076,261.770834143584
1870,BEL_2023_1,1,21,86,257,21,86,10.4616477973297,248.775116995772,259.236764793101
1870,BEL_2023_1,1,26,26,235,26,26,-14.2975660404257,248.775116995772,234.477550955346
1872,BEL_2023_1,1,18,69,263,18,69,6.8282514250115,254.535248078182,261.363499503193
1872,BEL_2023_1,1,23,21,242,23,21,-9.73683631947594,254.535248078182,244.798411758706
1887,BEL_2023_1,1,21,89,216,21,89,-7.56429409023062,225.616310472014,218.052016381783
1889,BEL_2023_1,1,17,9,227,17,9,-2.43940766604536,229.518188713537,227.078781047492
1889,BEL_2023_1,1,18,80,227,18,80,-4.49671637668158,229.518188713537,225.021472336855
1893,BEL_2023_1,1,19,101,242,19,101,-4.32191246662404,245.756363882936,241.434451416312
1900,BEL_2023_1,1,22,22,284,22,22,11.0144401470301,272.954359693703,283.968799840733
1900,BEL_2023_1,1,22,113,263,22,113,-10.9577007791007,272.954359693703,261.996658914603
1901,BEL_2023_1,1,17,108,227,17,108,1.68890103838703,224.179492005627,225.868393044014
1901,BEL_2023_1,1,20,4,216,20,4,-9.48451098944517,224.179492005627,214.694981016182
192,BEL_2023_1,1,17,43,297,17,43,8.19496210280977,289.732554216082,297.927516318891
192,BEL_2023_1,1,17,86,284,17,86,-5.43707252009693,289.732554216082,284.295481695985
1935,BEL_2023_1,1,17,72,284,17,72,-7.29421392929993,292.069494524841,284.775280595541
1935,BEL_2023_1,1,20,38,304,20,38,10.4283315268044,292.069494524841,302.497826051646
1951,BEL_2023_1,1,18,72,290,18,72,3.81081540424327,284.512069067144,288.322884471388
1951,BEL_2023_1,1,20,41,284,20,41,-1.89338064892701,284.512069067144,282.618688418217
1952,BEL_2023_1,1,25,97,290,25,97,-1.07815171442292,291.107671089318,290.029519374895
1952,BEL_2023_1,1,18,25,297,18,25,4.05742371301818,291.107671089318,295.165094802336
1962,BEL_2023_1,1,23,115,290,23,115,-3.13546951818671,294.942447506325,291.806977988138
1962,BEL_2023_1,1,18,6,304,18,6,6.73210872686008,294.942447506325,301.674556233185
197,BEL_2023_1,1,26,15,304,26,15,1.64802002923221,302.496338417726,304.144358446958
197,BEL_2023_1,1,21,114,304,21,114,3.16473298897967,302.496338417726,305.661071406705
1985,BEL_2023_1,1,25,51,227,25,51,-7.67407757092337,234.950751380916,227.276673809992
1985,BEL_2023_1,1,23,71,235,23,71,1.61255107778607,234.950751380916,236.563302458702
1988,BEL_2023_1,1,25,12,227,25,12,-6.50081851336324,234.985655263081,228.484836749718
1988,BEL_2023_1,1,19,60,235,19,60,0.44491125587632,234.985655263081,235.430566518957
1989,BEL_2023_1,1,20,65,263,20,65,-1.52844860495799,263.107964621674,261.579516016716
1991,BEL_2023_1,1,21,112,216,21,112,-3.46886712467284,221.122127915903,217.65326079123
1991,BEL_2023_1,1,19,14,216,19,14,-4.81895309707988,221.122127915903,216.303174818823
1997,BEL_2023_1,1,23,13,263,23,13,-0.913773694818019,266.926017817648,266.01224412283
2,BEL_2023_1,1,20,14,297,20,14,3.99214601562699,291.543873370489,295.536019386116
2,BEL_2023_1,1,25,115,290,25,115,-0.942649066194804,291.543873370489,290.601224304294
200,BEL_2023_1,1,22,76,297,22,76,2.33527884410421,293.817335325639,296.152614169743
200,BEL_2023_1,1,18,11,297,18,11,1.08022663146937,293.817335325639,294.897561957108
2010,BEL_2023_1,1,19,15,249,19,15,-3.21801875039014,252.613199686306,249.395180935916
2013,BEL_2023_1,1,25,71,242,25,71,-4.77086088917758,246.357998258601,241.587137369423
2013,BEL_2023_1,1,26,58,249,26,58,0.545806569053411,246.357998258601,246.903804827654
202,BEL_2023_1,1,24,2,284,24,2,-0.65642004701283,286.299384182345,285.642964135332
202,BEL_2023_1,1,18,76,284,18,76,-4.10103055559165,286.299384182345,282.198353626753
202,BEL_2023_1,1,26,100,284,26,100,-3.75667379174172,286.299384182345,282.542710390603
202,BEL_2023_1,1,22,26,297,22,26,10.7193020650802,286.299384182345,297.018686247425
2024,BEL_2023_1,1,25,63,249,25,63,-1.76441937708975,250.515055100421,248.750635723332
2024,BEL_2023_1,1,17,12,249,17,12,-1.79138325649802,250.515055100421,248.723671843923
2026,BEL_2023_1,1,24,7,249,24,7,9.18417549564734,241.561782211715,250.745957707362
2026,BEL_2023_1,1,19,77,227,19,77,-14.1813808352345,241.561782211715,227.38040137648
204,BEL_2023_1,1,22,79,227,22,79,-3.99762687780105,230.123801251466,226.126174373665
204,BEL_2023_1,1,25,49,227,25,49,-2.84099856728295,230.123801251466,227.282802684183
2046,BEL_2023_1,1,26,6,269,26,6,2.53319016252311,266.944753711065,269.477943873588
